0.0,903.5,532.5,0.0
0.002,903.5005,533.2234,23.02532
0.004,903.502,533.945,45.879845
0.006,903.5045,534.66486,68.5639
0.008,903.5081,535.3829,91.077835
0.01,903.5127,536.0992,113.42196
0.012,903.5184,536.8137,135.59663
0.014,903.5251,537.5265,157.60219
0.016,903.53284,538.2375,179.43893
0.018,903.54175,538.9468,201.10721
0.02,903.5517,539.6543,222.60738
0.022,903.5628,540.36017,243.93974
0.024,903.575,541.0643,265.10464
0.026,903.5884,541.76666,286.10242
0.028,903.60284,542.46735,306.9334
0.03,903.61847,543.1664,327.59793
0.032,903.6353,543.8637,348.09634
0.034,903.65326,544.5593,368.42896
0.036,903.6725,545.2533,388.59607
0.038,903.6928,545.9456,408.59808
0.04,903.7144,546.6363,428.43533
0.042,903.73724,547.32526,448.1081
0.044,903.7613,548.01263,467.61676
0.046,903.78656,548.69836,486.9616
0.048,903.8131,549.38245,506.143
0.05,903.84094,550.06494,525.1613
0.052,903.87006,550.7458,544.0168
0.054,903.90045,551.4251,562.70984
0.056,903.9321,552.1028,581.2407
0.058,903.96515,552.7789,599.6098
0.06,903.99945,553.45337,617.81744
0.062,904.03516,554.1263,635.864
0.064,904.07214,554.79767,653.7498
0.066,904.11053,555.46747,671.47504
0.068,904.15027,556.13574,689.0403
0.07,904.1914,556.8024,706.4456
0.072,904.23395,557.4676,723.6915
0.074,904.2779,558.1313,740.7784
0.076,904.32324,558.7934,757.70636
0.078,904.37,559.45404,774.47595
0.08,904.4182,560.1131,791.08734
0.082,904.46783,560.77075,807.5411
0.084,904.519,561.4269,823.8372
0.086,904.5716,562.0815,839.9764
0.088,904.6257,562.7347,855.9586
0.09,904.6812,563.38635,871.78455
0.092,904.73834,564.0366,887.4542
0.094,904.79694,564.68536,902.96814
0.096,904.85706,565.3327,918.32666
0.098,904.91876,565.97864,933.53
0.1,904.98193,566.6231,948.5787
0.102,905.04675,567.2662,963.4728
0.104,905.1131,567.9078,978.2128
0.106,905.1811,568.54803,992.7991
0.108,905.2506,569.1868,1007.2319
0.11,905.3218,569.8243,1021.51154
0.112,905.39453,570.4603,1035.6384
0.114,905.46893,571.095,1049.6129
0.116,905.545,571.7283,1063.4352
0.118,905.62274,572.3602,1077.1058
0.12,905.7021,572.9908,1090.6249
0.122,905.78314,573.62006,1103.9929
0.124,905.8659,574.2479,1117.2101
0.126,905.9503,574.8745,1130.2769
0.128,906.0365,575.49976,1143.1935
0.13,906.1243,576.12366,1155.9603
0.132,906.2139,576.7463,1168.5778
0.134,906.3053,577.3676,1181.0461
0.136,906.39844,577.9876,1193.3656
0.138,906.4933,578.6063,1205.5366
0.14,906.58997,579.2238,1217.5597
0.142,906.6884,579.83997,1229.4348
0.144,906.78864,580.4549,1241.1626
0.146,906.8907,581.06854,1252.7432
0.148,906.99457,581.68097,1264.1771
0.15,907.10034,582.2921,1275.4645
0.152,907.2079,582.90204,1286.6057
0.154,907.3173,583.51074,1297.6013
0.156,907.4286,584.1182,1308.4514
0.158,907.5418,584.7245,1319.1564
0.16,907.65686,585.3296,1329.7166
0.162,907.77386,585.9335,1340.1323
0.164,907.89276,586.53613,1350.4039
