,parameterName,value
0,r,0.6406730813769739
1,rmse,0.8477345322953714
2,n_luminance,5.0
3,tmax_luminance,0.13292846421711263
4,n_contrast,5.011400379782652
5,tmax_contrast,1.4997355394658314
6,weight_contrast,0.34440134114592236
7,regional_weight1,1.0
8,regional_weight2,0.00014969314308320653
9,regional_weight3,0.2074262875612629
10,regional_weight4,1.889061735474815e-05
11,regional_weight5,0.0005018485391247229
12,regional_weight6,0.14658250314320498
