,Actual pupil (z),Predicted pupil (z),Predicted pupil - luminance (z),Predicted pupil - contrast (z)
27,-1.0254946440873562,-0.7953058468035981,-0.06904825030152556,-1.7452609195623225
28,-0.9626881785869409,-0.7471767499651292,-0.04042482278639777,-1.6859217129894997
29,-0.8931524489257667,-0.6864796588688643,-0.015424258535791541,-1.590078304956423
30,-0.7922134865143848,-0.6128347896655768,0.01040470719661625,-1.4652617678139144
31,-0.7024899643709343,-0.526380524333643,0.040906602686702,-1.3190767881974337
32,-0.59706482585238,-0.4314868980762217,0.07443755381950425,-1.1587193716764188
33,-0.5163136559232744,-0.33309572767583623,0.1082322110523052,-0.9906111296516585
34,-0.40415925324396124,-0.23495718222968046,0.14048683115544766,-0.8201832617895746
35,-0.3099495549933382,-0.14137091102749652,0.16815226163166502,-0.6518053433731258
36,-0.2426569133857503,-0.05564608518652383,0.1888857598005691,-0.48884793440807195
37,-0.12377324654567831,0.02183606857888595,0.20386648528417875,-0.3344426044721994
38,-0.06545295715243546,0.09066416445010024,0.2151476920331187,-0.19344685466950257
39,-0.08564074963471184,0.13959730586661656,0.21267251927331457,-0.07333673708941715
40,-0.17087809567098985,0.1125893249424612,0.13101397329834463,0.017548308304529827
41,-0.3637836682794085,-0.055137348658140004,-0.10706447570816492,0.0726303001265573
42,-0.5342583603519645,-0.3064064127536749,-0.42873297036684554,0.08889972430967272
43,-0.6508989391384502,-0.5077057336801557,-0.6682278208294882,0.0674715015861201
44,-0.7518379015498321,-0.6125155916329806,-0.7701232129855625,0.013147674353138595
45,-0.7989427506751436,-0.6579306926016872,-0.7845736116362904,-0.06662138822530703
46,-0.81913054315742,-0.6852337031567678,-0.7676630345985043,-0.16303840869026273
47,-0.8348321595325239,-0.7119888067871595,-0.7460031311166834,-0.2671542057525759
48,-0.8236167192645926,-0.7375159036878319,-0.7230924518988768,-0.3707412679322776
49,-0.8146443670502475,-0.755309329318109,-0.6944788816425023,-0.4668824565392505
50,-0.7787549581928672,-0.7638328055797988,-0.6610132162326265,-0.5503432909296735
51,-0.7406224612819008,-0.7713448311307892,-0.6347736201989528,-0.6177382658921541
52,-0.7159484926924519,-0.7907272536781464,-0.6326280028299157,-0.667519797032324
53,-0.6688436435671403,-0.824824691752328,-0.6580821099620087,-0.6997609110481798
54,-0.59706482585238,-0.8592300964840859,-0.6925222246335975,-0.7157166004320531
55,-0.5948217377987937,-0.8761290739538687,-0.712712457255385,-0.7173550265332406
56,-0.6105233541738975,-0.8726410674065224,-0.7138441633389566,-0.7069849737363388
57,-0.6172526183346563,-0.8613587240177593,-0.7103425723485752,-0.6870010465629903
58,-0.6127664422274838,-0.8532416066356546,-0.7145690416033191,-0.6598529249565955
59,-0.5993079139059662,-0.8433718202455394,-0.7190052019528396,-0.6281736041116462
60,-0.6172526183346563,-0.8132342097684311,-0.6991286135281253,-0.5947139120087339
61,-0.6037940900131387,-0.7440121160906312,-0.6301838688739406,-0.5619545268999451
62,-0.5880924736380349,-0.634107309770676,-0.5092253056698482,-0.5317021016084292
63,-0.572390857262931,-0.5046904821279706,-0.36211512886269775,-0.5049333513452748
64,-0.5454738006198958,-0.3859669954128391,-0.22638224055591424,-0.4818493026649232
65,-0.5320152722983783,-0.3008649505235952,-0.13086010726862107,-0.46194703127714287
66,-0.5230429200840332,-0.258370336480685,-0.08731505658944921,-0.4441474015259081
67,-0.4804242470658942,-0.25359385684963387,-0.0903649441491576,-0.4271066732093631
68,-0.4512641023692728,-0.27157712357345737,-0.122018466835382,-0.40960100864973215
69,-0.40415925324396124,-0.30070942484856605,-0.16823763075817078,-0.39081891246447764
70,-0.3480820519043047,-0.3415532487236182,-0.22984964908097,-0.3705211513984337
71,-0.2852755864038893,-0.39364067931612434,-0.3060582682966247,-0.3491114257053988
72,-0.23368456117140524,-0.4424302693595696,-0.37822497095699276,-0.3275746579217944
73,-0.20901059258195634,-0.46835048407400326,-0.4212503926994187,-0.3072620760624423
74,-0.20228132842119753,-0.46069339914088137,-0.42103771579607563,-0.28960305605709447
75,-0.1619057434566448,-0.41823028708025695,-0.3753921292893766,-0.27585436328403057
76,-0.11704398238491953,-0.3470828541575744,-0.29144809392263094,-0.26694936721949225
77,-0.06096678104526294,-0.25781159714193164,-0.18210409608907643,-0.26337955866057017
78,0.017541300830256283,-0.15872475849594594,-0.057746068664286554,-0.2650804173762633
79,0.10950791102729308,-0.05491722067349253,0.07492171921409502,-0.2713776423799096
80,0.21941922565302,0.04586036731919051,0.20558281621022526,-0.2810229924330275
81,0.30241348363571174,0.12828579925660347,0.314275972767083,-0.29236908077005136
82,0.38092156551123096,0.17776098243746674,0.38188087700204587,-0.3036524917907855
83,0.4706450876546815,0.19567814623931418,0.4092797806995527,-0.3132594485567227
84,0.5895287544947535,0.19885387402607146,0.41673540277504595,-0.319883104880839
85,0.6478490438879964,0.20176381486717548,0.42183990591395415,-0.32268268246793563
86,0.7600034465673094,0.20256481698578832,0.4222166471124187,-0.32150649403180964
87,0.8003790315318623,0.18855396816027323,0.4024367856101654,-0.317109252145538
88,0.8250530001213111,0.149062194017744,0.350087496394871,-0.31115799201588135
89,0.7958928554246897,0.07916187523698709,0.26024072115364816,-0.30594650352197206
90,0.7084124213348254,-0.016533212512195365,0.14001915179522825,-0.3040760668195124
91,0.5962580186555123,-0.1201071347568008,0.013203749370672787,-0.30830722993822707
92,0.4392418549044738,-0.21457525652366252,-0.09758147618077775,-0.32140702232567486
93,0.3360598044395057,-0.27899941601054123,-0.16498232011233277,-0.3457718025358668
94,0.31362892390364305,-0.27659645602762206,-0.14234427313840906,-0.38296088466990436
95,0.2867118672606079,-0.19962737808553097,-0.019711097613521637,-0.4335680527988066
96,0.3338167163859194,-0.09481232939395828,0.14445267199884898,-0.4971153668040598
97,0.3719492132968859,-0.021266451247694437,0.27553191970585245,-0.571786913508255
98,0.4392418549044738,-0.016256209858476884,0.3253766926839591,-0.6543323164505017
99,0.4818605279226128,-0.08590093171885971,0.2841673625565948,-0.7405959062791744
100,0.5065344965120617,-0.1931639202953341,0.1958678775602365,-0.8264453086763988
101,0.4998052323513029,-0.278879739639529,0.13245498769656322,-0.9085829781702894
102,0.4818605279226128,-0.30865167479817046,0.13576678660666117,-0.9850792076121876
103,0.4168109743686112,-0.2903546239007086,0.19574375439487002,-1.0554652462825163
104,0.3786784774576447,-0.26099547766738135,0.2665993769502455,-1.1203527713158827
105,0.31362892390364305,-0.2549648154159994,0.3060742767564293,-1.180859463417853
106,0.2889549553141942,-0.28636118630054663,0.29715851119360287,-1.2380388218004494
107,0.262037898671159,-0.35489596108403454,0.24059262249370097,-1.2926119809985028
108,0.26428098672474526,-0.43870768929466736,0.16378671299372818,-1.3449032546289426
109,0.24185010618888264,-0.5026947442589061,0.11038546016026887,-1.3947403133289658
110,-0.04526516467015909,-0.5407518048972954,0.08776311825814428,-1.441682402380284
111,-0.29873411472540684,-0.5725575103190859,0.07129227037193807,-1.4855244004603416
112,0.15436967209901836,-0.6137990560683014,0.04172094252326753,-1.5268226283377921
113,0.16334202431336342,-0.6861106292495878,-0.027093338114016263,-1.5671165130216145
114,0.09156320659860298,-0.8250273735969604,-0.1779884652570751,-1.6091283333005522
115,0.05118762163405024,-1.0319884279091742,-0.4107416590742372,-1.6566745074934306
116,0.022027476937428812,-1.18934853498307,-0.5767284961048094,-1.7136199423318645
117,-0.0004034035984338234,-1.1287497500095398,-0.4648165008722831,-1.7825448048553143
118,0.05567379774122276,-0.8493561592611696,-0.07380181776691623,-1.8637564083230902
119,0.12296643934881067,-0.5187763146958366,0.38620402106938184,-1.9548397053313316
120,0.2059606973315024,-0.2672744919900894,0.7502743613152604,-2.0508331533031985
121,0.25979481061757276,-0.11385638492373047,0.9910361505816403,-2.144746377076814
122,0.40783862215426614,-0.030780661747018528,1.138740089945504,-2.228411815983587
123,0.5267222889943382,0.006730811505429634,1.2198815264380103,-2.2935420968072378
124,0.6388766916736512,0.017220784470187447,1.253701323955675,-2.3328241409634485
125,0.7443018301922056,0.02335260903079041,1.2655578456950742,-2.3408064745614454
126,0.8452407926035875,0.04638731193600291,1.2803065484646021,-2.3143933724521046
127,0.917019610318348,0.09466490759098144,1.3079897806055594,-2.2529239536247156
128,1.002256956354626,0.16303272916501607,1.3430007404942403,-2.157937890504114
129,1.0695495979622138,0.24204097285145948,1.3753232512556313,-2.0327633988660514
130,1.1323560634626293,0.3243175474880555,1.398218554085546,-1.882032398414134
131,1.1884332648022857,0.405446899534023,1.4090616424659204,-1.7111908331597043
132,1.2422673780883562,0.48405693655582643,1.4092102130200495,-1.5260455392692691
133,1.2961014913744264,0.5605383025882515,1.4021985112270146,-1.3323659168007087
134,1.361151044928428,0.634753462545682,1.3906981430377372,-1.1355341367048568
135,1.376852661303532,0.7047288623410324,1.3747447286708983,-0.9402728830333701
136,1.410498982107326,0.7692190687141559,1.3548398661876055,-0.750469503271456
137,1.4688192715005688,0.8294811445779017,1.3341196209381827,-0.569095860595066
138,1.4934932400900176,0.8867827785820118,1.3152576621435186,-0.39822336874875575
139,1.547327353376088,0.9410611426363554,1.2988478157549217,-0.23912442925578592
140,1.5854598502870545,0.9926625660358382,1.2856537204959877,-0.09242779799553398
141,1.6392939635731247,1.0432597317834258,1.2778393603666036,0.04171532880446474
142,1.6684541082697462,1.093379999221955,1.2759689595362955,0.16348073340039204
143,1.6976142529663676,1.140632409507916,1.276859758144534,0.2732540275835951
144,1.7379898379309204,1.1826992487501686,1.277351859316618,0.37155031139777334
145,1.760420718466783,1.2197367242087849,1.2773284625824477,0.4589591697443753
146,1.7850946870562319,1.2519199248532467,1.2766711839785299,0.5361177237811053
147,1.8164979198064397,1.2777395461222132,1.2731473641634914,0.6036925620376922
148,1.836685712288716,1.2966366036268886,1.2656959944027222,0.6623737923656593
149,1.8523873286638197,1.3100010241196132,1.2556688752536294,0.7128808339277234
150,1.8523873286638197,1.3191939417056557,1.244363472423727,0.755968053376063
151,1.8523873286638197,1.3254235444732734,1.2328696641077437,0.7924220402749307
152,1.8344426242351297,1.3301304678883115,1.2225536488556272,0.8230545687166458
153,1.809768655645681,1.3342383953514347,1.2141323623049052,0.848687170488322
154,1.7873377751098183,1.3371665491563367,1.2064562757244672,0.8701261286706398
155,1.7536914543060242,1.3383950423935664,1.198480751114991,0.8881227825894749
156,1.726774397662989,1.338765630631398,1.1909066549666474,0.9033358327131044
157,1.6774264604840912,1.3388330892804114,1.1841410306114857,0.9163032976572828
158,1.6684541082697462,1.337927548550755,1.1771348353246238,0.9274310736373312
159,1.6415370516267112,1.3355004478084542,1.1690621607711715,0.9369887758713341
160,1.6168630830372621,1.3312481371415792,1.1594700081237397,0.9451177450697296
161,1.5966752905549857,1.3246218403004302,1.1476631792959673,0.9518396337323802
162,1.5854598502870545,1.315811037441387,1.133926985059803,0.9570612544390057
163,1.5854598502870545,1.3053105110830379,1.1189757619117777,0.9605973615659954
164,1.5921891144478133,1.2946192364717848,1.1048117105172934,0.962193294503507
165,1.5966752905549857,1.286061348997633,1.0944719267953567,0.9615815809797891
166,1.5966752905549857,1.280274369704911,1.088886103095673,0.9585059682378747
167,1.6370508755195385,1.2760366551656281,1.0866551233067712,0.9527335618460228
168,1.657238668001815,1.2713797873764185,1.0854363654274974,0.9440561623304445
169,1.675183372430505,1.2643500293266285,1.0828790027358768,0.9323157327360624
170,1.6908849888056088,1.2530773126730808,1.0766848653019896,0.9174519078317657
171,1.68415572464485,1.2361104097171058,1.0650031139497937,0.8995454258555954
172,1.6931280768591952,1.2142033041523377,1.0486433033154503,0.8788421866577301
173,1.7021004290735402,1.190980038182561,1.0319060959660018,0.8557488367529122
174,1.699857341019954,1.1703601537596946,1.0193904114516434,0.8308044067526059
175,1.6953711649127814,1.1538241057836995,1.0126154207068394,0.8046249977550738
176,1.68415572464485,1.1397628349684956,1.0092623704672279,0.7778048840355276
177,1.6796695485376776,1.1250891704365664,1.0052232074946326,0.7508391610218162
178,1.6482663157874697,1.1079029187073954,0.997906175384246,0.7241522071124709
179,1.6034045547157445,1.0883662696119918,0.9873081242670356,0.6981325613417829
180,1.5293826489473978,1.0671944140222798,0.974127994521324,0.6731440278511593
181,1.5024655923043628,1.0445446429991179,0.9584088728846395,0.6494760575442725
182,1.4262005984824297,1.0207571032909377,0.9404695436522712,0.62732748726339
183,1.370123397142773,0.9973052010084789,0.9220813394443164,0.6068204113934365
184,1.2691844347313914,0.9762747873610685,0.9058299244699609,0.5879799172731068
185,1.2131072333917348,0.9579911479048602,0.89221319040141,0.5706307097873685
186,1.157030032052078,0.9399993466954528,0.8783970399896764,0.5543474199021944
187,1.0740357740693864,0.9184087495755955,0.8597986909816263,0.5386286548296746
188,1.0179585727297298,0.8909855426165345,0.8338161021065764,0.5231313147362502
189,0.9820691638723495,0.861038648165399,0.8045890947728173,0.5078232330450262
190,0.9461797550149694,0.8335147895786875,0.7781035442930131,0.493040656163673
191,0.9058041700504166,0.8086233028431626,0.7542785147607503,0.4794305928460494
192,0.8811302014609678,0.7846415073888436,0.73051805314125,0.467844086515416
193,0.807108295692621,0.7616878730463807,0.7064924108991114,0.4591848490981546
194,0.7712188868352409,0.7409914758310566,0.6833103406584279,0.45425300879304625
195,0.6927108049597216,0.7233596216563131,0.6616782741094693,0.45361546993536594
196,0.6343905155664787,0.7095444743152308,0.6423954997591859,0.45753327488955225
197,0.5536393456373733,0.7009605789910712,0.6272555508702236,0.46594764683384027
198,0.5199930248335793,0.6990717934202366,0.6182675746106671,0.47850793866525043
199,0.4998052323513029,0.7044314386751592,0.6164325819276666,0.4946242686323606
200,0.46840199960109524,0.7170271158782224,0.6221435404981698,0.5135234432742752
201,0.46391582349392274,0.7368834160312918,0.63590515037346,0.5343079952687488
202,0.49307596819054417,0.7629955013830693,0.6569599165915603,0.5560417495917537
203,0.517749936779993,0.7936381565845824,0.6836190732501444,0.5778523291772244
204,0.5805564022804084,0.8274350359854833,0.714550562976194,0.5990149733624226
205,0.636633603620065,0.8621374137102916,0.7472270749147888,0.6190099318909386
206,0.7263571257635155,0.8948019338738517,0.7781297947296689,0.6375560155107686
207,0.7914066793175172,0.9241625640830319,0.805705695584857,0.6546070005228547
208,0.8901025536753128,0.9495176607941753,0.8290112326138501,0.6702941114434988
209,0.9820691638723495,0.9689648923260936,0.8455712635715512,0.6848159149421749
210,1.0336601891048336,0.9806216718207306,0.8529739900091304,0.6982976327653438
211,1.1031959187660079,0.9828780552158727,0.8492479267676706,0.7106740215149129
212,1.1278698873554567,0.974203385618606,0.8326492673669111,0.7216358316689513
213,1.105439006819594,0.9535613035869248,0.8021664767312712,0.7306534704236176
214,1.0224447488369024,0.9206157006014686,0.757713850023947,0.7370963719722948
215,0.9596382833364869,0.8758318364778205,0.7001503404233268,0.7404358710007636
216,0.8452407926035875,0.8219473930304921,0.6329970811875606,0.7404636195434331
217,0.7375725660314468,0.7659248039552468,0.5647962379382604,0.7374311111895342
218,0.6927108049597216,0.7161071744823853,0.5055745333206583,0.7320360994236342
219,0.6568213961023414,0.6779921237430772,0.4616552136935581,0.7252755980197971
220,0.6142027230842024,0.6535562217295683,0.4349227975197852,0.7182442942491808
221,0.5985011067090985,0.6408600255488546,0.4224290174847546,0.7119489130603102
222,0.6411197797272375,0.6348746831490726,0.4174862065435059,0.7071880787107341
223,0.6904677169061353,0.6305731892241245,0.41354273422224525,0.7045072339414223
224,0.721870949656343,0.6258766094491357,0.40785504490777436,0.7041965191946109
225,0.7577603585137233,0.6212514107305178,0.4009770092053514,0.7063076835653564
226,0.755517270460137,0.6164579160227052,0.3926914296740829,0.7106865605225727
227,0.7398156540850331,0.6096958836794455,0.38092375184237665,0.7170141554900513
228,0.730843301870688,0.5999243081358224,0.3646091545875079,0.724850794803686
229,0.7084124213348254,0.5880201445436944,0.3451124003473428,0.7336813535668875
230,0.6635506602631002,0.5746204722092348,0.3235125372834511,0.7429657840732535
231,0.6142027230842024,0.5584925517684196,0.2985446633711194,0.7521909312148005
232,0.5289653770479243,0.5388593127196819,0.2694814661544901,0.7609007408327649
233,0.4818605279226128,0.517390470617127,0.2386120691934734,0.768700109064734
234,0.4392418549044738,0.4953215287872382,0.2076518202099746,0.7752559493773994
235,0.3943800938327486,0.4711978911714502,0.1749253088987909,0.7803089414848451
236,0.36297686108254085,0.4437254062961458,0.13891054537614725,0.7836877763606801
237,0.30914274779647055,0.41393053478372765,0.10093739727162572,0.7852960460137525
238,0.2822256911534354,0.382967446407456,0.06259339293435412,0.7848507943375586
239,0.24857937034964142,0.3496005837753873,0.02295058653080124,0.7811943103684197
240,0.19025908095639857,0.3095561202329352,-0.02212928874498788,0.7720797865173131
241,0.21044687343867494,0.248590346946569,-0.08907823053755064,0.7550171821052867
242,0.22839157786736505,0.14947285852790038,-0.198485007641173,0.7283407825729205
243,0.2261484898137788,0.024600348912895583,-0.33476517299362424,0.6917884020207125
244,0.2261484898137788,-0.09361510822771654,-0.4581536156438544,0.6465328127141601
245,0.21268996149226121,-0.19362808119690172,-0.5554752412023382,0.5948651245984831
246,0.16109893625977714,-0.2829384744536341,-0.6376270068530516,0.5397240237001588
247,0.1274526154559832,-0.3672160698907028,-0.7133192000849246,0.48422542324692247
248,0.1027786468665343,-0.4466177909012759,-0.7842861090952782,0.4312824378141002
249,0.06015997384839529,-0.5200462553623955,-0.8504485279537145,0.38333364045850227
250,0.028756741098187603,-0.5860744451706205,-0.9109972339585063,0.3422131233140429
251,-0.01834810802712393,-0.6447176252160907,-0.9666033022090744,0.3091553252178748
252,-0.027320460241468985,-0.6977009312273807,-1.0197883572558695,0.2848647833497278
253,-0.04526516467015909,-0.7436679842125666,-1.0689933400213976,0.26958941241205925
254,-0.07442530936678052,-0.7794031358974676,-1.1101396478839831,0.2631929258672351
255,-0.07218222131319425,-0.805341762585858,-1.1435465134002964,0.2652527065642598
256,-0.08564074963471184,-0.8248509124876633,-1.1730858256534709,0.2751565767947896
257,-0.10582854211698821,-0.8392764407253561,-1.2000500938411824,0.292176826788346
258,-0.13498868681360962,-0.8473004483046152,-1.2223816783850951,0.3155267163124029
259,-0.15293339124229974,-0.8483173480691444,-1.2388954354279367,0.34439105841740936
260,-0.16863500761740358,-0.8432482773226526,-1.2502962395316015,0.37793149366219175
261,-0.1619057434566448,-0.8333539252954174,-1.257696102740984,0.41527949468470393
262,-0.15741956734947227,-0.8201218038973656,-1.2624784627530334,0.4555453508107443
263,-0.14171795097436843,-0.8054728393876686,-1.2665685150264285,0.4978426357185444
264,-0.1484472151351272,-0.7905521260698802,-1.2709339740098105,0.541302312121741
265,-0.09685618990264315,-0.7748769792364744,-1.2745293426750737,0.5850836612998971
266,-0.02507737218788272,-0.7582313494917982,-1.2766496822698916,0.628361749007055
267,0.04221526941970518,-0.7410448692138624,-1.2769348929760032,0.6694414287963714
268,0.03997218136611892,-0.7248268943903049,-1.2746118842752103,0.7032988322343973
269,-0.07218222131319425,-0.7214326522630206,-1.279703884307485,0.7209451429793201
270,-0.23817073727857777,-0.7813758247838305,-1.3500678736243117,0.7127598625017223
271,-0.3817283727080986,-0.9603839358951023,-1.551864898171772,0.6725448441299436
272,-0.5095843917625157,-1.2067321518453793,-1.8202997335097093,0.5996423326861042
273,-0.6262249705490014,-1.4063151911404388,-2.0157406236586173,0.49886174184975407
274,-0.700246876317348,-1.5255474910504565,-2.1009784703252516,0.37898280349398356
275,-0.7383793732283145,-1.5992771982122571,-2.125104017167501,0.25074132162617313
276,-0.776511870139281,-1.6574293236173347,-2.1311001480357255,0.1249227726476331
277,-0.810158190943075,-1.7086310797372994,-2.1346473244770463,0.010862622946074778
278,-0.8415614236932827,-1.7535117223451893,-2.1401731245220654,-0.0845413558337558
279,-0.8752077444970766,-1.7943121367106951,-2.152517446240601,-0.15741234468168697
280,-0.8931524489257667,-1.8336894694714507,-2.175356643300867,-0.20705817248708205
281,-0.9312849458367332,-1.8706486135908955,-2.2063012197965586,-0.23565523994181717
282,-0.9783897949620447,-1.9051010150147722,-2.2428310653264565,-0.2477656116525166
283,-1.0165222918730112,-1.9446344615339746,-2.291107944805877,-0.2496223318770737
284,-1.0725994932126677,-1.9984277582214305,-2.358952822963551,-0.24807024652647175
285,-1.0681133171054953,-2.0675566824760474,-2.4443290158335995,-0.24950266427961693
286,-1.0883011095877717,-2.140525488124558,-2.5302288039473475,-0.259001408731975
287,-1.081571845427013,-2.193325437208784,-2.5850867121263903,-0.2796924833894743
288,-1.0479255246232189,-2.2107683098685884,-2.58950998301127,-0.3124630830473066
289,-1.0097930277122524,-2.2080686200905486,-2.563121195311903,-0.35605294958532946
290,-0.980632883015631,-2.2091916540812586,-2.5373743315976447,-0.40744465708432914
291,-0.9223125936223882,-2.222656790837776,-2.5251063083681067,-0.4624316375052418
292,-0.852776863961214,-2.2510246733520396,-2.5320190960110285,-0.5162592889563541
293,-0.7899703984607985,-2.2925724360686788,-2.558442748157833,-0.5642388486912988
294,-0.7361362851747283,-2.338103705168292,-2.595098696286002,-0.6022434921438355
295,-0.700246876317348,-2.37966474839147,-2.6337717361772808,-0.6270644484636834
296,-0.6598712913527953,-2.4118883360846746,-2.66887992521274,-0.6366088693232655
297,-0.6284680586025876,-2.4311932273853265,-2.6964483706554105,-0.6299543374799752
298,-0.5836062975308624,-2.4384369137647846,-2.7174360821152295,-0.6073079678175529
299,-0.5499599767270684,-2.435941444814668,-2.734105384199082,-0.5698641264408527
300,-0.5387445364591371,-2.423233034153762,-2.7448533215677484,-0.5195398738382446
301,-0.5544461528342409,-2.400486209113878,-2.748680859150215,-0.4586382111033252
302,-0.5880924736380349,-2.3719150680516536,-2.7495728838042437,-0.38955542906521956
303,-0.6307111466561739,-2.34140020259179,-2.751144219905266,-0.3146017215885833
304,-0.6621143794063815,-2.3094741330990955,-2.752932391327686,-0.23590874259740316
305,-0.6867883479958304,-2.2754342899271487,-2.7530496322789633,-0.15539308404653515
306,-0.7047330524245206,-2.2397855832286973,-2.751213355732104,-0.07478071540289997
307,-0.6890314360494167,-2.20470984344733,-2.748648749861157,0.003101293359009493
308,-0.6553851152456228,-2.174318325187877,-2.74651420936234,0.07074826689975793
309,-0.6307111466561739,-2.1402520074701314,-2.727474503393758,0.11505939796907326
310,-0.5880924736380349,-2.0152796075071406,-2.5755052196376345,0.12214554527391959
311,-0.5791201214236898,-1.6949159490579433,-2.1557661689682823,0.08319522605257547
312,-0.5589323289414134,-1.2873924286834293,-1.6027681139082366,-0.0024403728532974302
313,-0.5454738006198958,-1.0172167603548234,-1.200142706110463,-0.1273761976700976
314,-0.5140705678696882,-0.9374663606476703,-1.0209859802791112,-0.2784303065063619
315,-0.487153511226653,-0.9614390926630433,-0.9656915665989468,-0.4396581792218871
316,-0.4624795426372041,-1.0138330988368978,-0.9488013228595001,-0.5952217307577228
317,-0.4310763098869964,-1.063954898973533,-0.9392411419946295,-0.7315486585745248
318,-0.41088851740472004,-1.101291980813853,-0.9292194025661308,-0.838592596554203
319,-0.3907007249224437,-1.1208358924198543,-0.9157160732241421,-0.9102569041594294
320,-0.35481131606506344,-1.1238843543787964,-0.9015923266558781,-0.94418603523349
321,-0.31667881915409696,-1.1167702784170888,-0.8943229858595193,-0.9411671970932067
322,-0.2807894102967168,-1.101901938321395,-0.8952463177541635,-0.904347522703702
323,-0.24041382533216402,-1.0773388013282,-0.8994570318882641,-0.8384361047647209
324,-0.20228132842119753,-1.0420012567380124,-0.9026695909222927,-0.748999506468492
325,-0.15517647929588602,-0.9966882589165562,-0.902797451719957,-0.6418724529737806
326,-0.11480089433133327,-0.9430404342817876,-0.8989014720010474,-0.5227028163276197
327,-0.08564074963471184,-0.8833033526366296,-0.8910552805307048,-0.39664809069656154
328,-0.034049724402227775,-0.8211384133517473,-0.8814526397022309,-0.26819171953538185
329,-0.00488957970560635,-0.760015795734784,-0.8724551065924165,-0.14104843296077726
330,0.026513653044601338,-0.7016298217622027,-0.8646171198916881,-0.018165187956932113
331,0.08259085438425792,-0.6463636841340191,-0.8572291046174048,0.09821080270993636
332,0.12520952740239694,-0.5939963618706331,-0.8491539058878047,0.2064480818320703
333,0.1700712884741222,-0.5443455125294405,-0.8395939979453558,0.30546692558750826
334,0.1812867287420535,-0.4974104490585552,-0.8282400152436085,0.39468327918845897
335,0.21493304954584747,-0.45375357306717756,-0.815707741982372,0.4739363130203932
336,0.2687671628319178,-0.4142982467631441,-0.8032478360276559,0.5434156692229071
337,0.30914274779647055,-0.37862217227404726,-0.7905555355948328,0.6035405106862156
338,0.32484436417157436,-0.3453823206588331,-0.7762792230704603,0.654919979637316
339,0.3540045088681958,-0.3150213097975524,-0.7613497348162076,0.6982722351908899
340,0.36521994913612715,-0.2889715142018737,-0.7474596395509808,0.7334228570391286
341,0.3854077416184035,-0.2675160100754203,-0.7331050274838156,0.7568569937174061
342,0.34054598054667823,-0.25010527757305906,-0.7136435140763052,0.7610821302895507
343,0.2059606973315024,-0.2280393182673949,-0.673903306611582,0.7378974754446997
344,0.05118762163405024,-0.19103760440640838,-0.5984732647203278,0.6823772936360077
345,-0.11928707043850578,-0.15785226446149933,-0.5109332032734091,0.594928905760844
346,-0.2291983850642327,-0.16093034730948977,-0.45465721369960777,0.4811293812667901
347,-0.35032513995789094,-0.2032977251899727,-0.4381941440471975,0.35002549890320434
348,-0.39967307713678873,-0.2647779941068781,-0.4417355628185211,0.21170933553510451
349,-0.4467779262621003,-0.33274587577436726,-0.45427995645205604,0.07513407456283049
350,-0.487153511226653,-0.4153483170427137,-0.4895482616081513,-0.05294163445925196
351,-0.5095843917625157,-0.5314081861164638,-0.5734106943761557,-0.16794125929655396
