,Actual pupil (z),Predicted pupil (z),Predicted pupil - luminance (z),Predicted pupil - contrast (z)
747,0.08156382171823735,-0.17326996177025164,-0.33415938359707187,0.7842936762310455
748,0.036100758027039055,-0.1785431487842546,-0.3405695571840784,0.788386149529514
749,-0.015561814349322653,-0.18495460651661452,-0.34783925656049897,0.7906046307969259
750,-0.011428808559213716,-0.19236927865159334,-0.35608092010911496,0.7922994225233043
751,-0.003162796978995843,-0.20018003381880747,-0.3648147167154766,0.794357623734208
752,0.0009702088111130934,-0.20732388052428097,-0.3729620693228676,0.7970779559006501
753,-0.005229299874050311,-0.21253902139641417,-0.37914785131340456,0.8003161671595014
754,0.00510321460122203,-0.2149158881336564,-0.3823189689529712,0.8036430100613368
755,0.009236220391330966,-0.21437668723634512,-0.3822602598170946,0.8063637244958908
756,0.023701740656712243,-0.21152900502034008,-0.37942871073110374,0.8074684841512856
757,0.036100758027039055,-0.20720762918334296,-0.3744703214395282,0.8056652026361825
758,0.052632781187474796,-0.2021664811757947,-0.36794002289079014,0.799637085708846
759,0.06296529566274714,-0.1968987542087123,-0.36018967073459096,0.7884639986116331
760,0.052632781187474796,-0.19181875141917978,-0.3516074550813988,0.7718601932819559
761,0.044366769607256926,-0.18744084237522188,-0.3427742736171973,0.749991416717687
762,0.07536431303307395,-0.1841277118770198,-0.33412596520045545,0.7231125969369648
763,0.07743081592812842,-0.18218677823389687,-0.32601869384598686,0.6913700567471266
764,0.10016234777372757,-0.1826598675672198,-0.31956131715027586,0.6547432834232865
765,0.12496038251438119,-0.1880123246322342,-0.31733141867130604,0.6129397443028533
766,0.11256136514405438,-0.2022422260513914,-0.3234572749053761,0.5652124448234078
767,0.07743081592812842,-0.23034820516678953,-0.34302040235870296,0.5102071358907599
768,-0.003162796978995843,-0.27695959577248963,-0.3805760446349006,0.4458760826318829
769,-0.11268745041688266,-0.3446751623990673,-0.4383575324472612,0.3693661976597791
770,-0.24494363570036862,-0.4333617466921003,-0.515512531107739,0.276941983654676
771,-0.42472938757010736,-0.5406409435481758,-0.6087204028351428,0.16449869864709796
772,-0.6045151394398461,-0.6625226551924376,-0.7131792157806427,0.029194780185977032
773,-0.7636358623590401,-0.7934704262658103,-0.8231010010455979,-0.12830997351784323
774,-0.904158059222744,-0.9265085436979489,-0.932141590016918,-0.3021950184588847
775,-0.9950841866051405,-1.054043716189958,-1.0343607776742862,-0.4810448612702167
776,-1.0798108053023738,-1.1689424867237788,-1.1251923365742338,-0.6487998966191694
777,-1.1128748516232452,-1.2654034866719783,-1.2018928984765431,-0.7872959312083518
778,-1.1459388979441167,-1.3394878542351152,-1.2633900860327996,-0.880043284274951
779,-1.1790029442649883,-1.3892374789839201,-1.3097078276216754,-0.9159142554574047
780,-1.1707369326847703,-1.4138498855192383,-1.3406739163738408,-0.8913059465442256
781,-1.1170078574133542,-1.4123699625702746,-1.354425402575271,-0.8106519206147347
782,-1.098409331357864,-1.3852452769878731,-1.3487293647117495,-0.6882130352632694
783,-1.0529462676666657,-1.3385220244375569,-1.324290167565828,-0.5542551334739728
784,-1.059145776351829,-1.2854186852196536,-1.285838771936854,-0.458160521742673
785,-1.0736112966172104,-1.242153234059278,-1.2403786162497243,-0.45421020212221136
786,-1.1273403718886266,-1.2201642282745553,-1.1944477107405203,-0.5722799328348819
787,-1.1707369326847703,-1.220382642628117,-1.152181589386556,-0.7958457324368237
788,-1.23066551664135,-1.2334407093679156,-1.1148702304006743,-1.0654880625936372
789,-1.2389315282215678,-1.2449428159850342,-1.081679867892451,-1.3047098089670242
790,-1.2554635513820036,-1.2419021270134738,-1.050753153993189,-1.4503136996623787
791,-1.2719955745424394,-1.2169174745495153,-1.0200634671421034,-1.471376512965485
792,-1.2368650253265134,-1.169159827473769,-0.9879927175617593,-1.3717521327735394
793,-1.187268955845206,-1.1030828686936232,-0.9537700975755478,-1.1805187843012275
794,-1.1542049095243345,-1.0259088450270928,-0.9174258240111259,-0.9380963822570944
795,-1.129406874783681,-0.9448413798752147,-0.8791357801247495,-0.6840339336657333
796,-1.0777443024073192,-0.8652562708943387,-0.8387801246000591,-0.44916627872134185
797,-1.0446802560864479,-0.7904230492764761,-0.7962498737299332,-0.2524368867953657
798,-0.9682196489694325,-0.7221665323263895,-0.752064788343844,-0.1013644910497093
799,-0.9124240708029618,-0.6615294329653452,-0.7076131920029003,0.005495528634281821
800,-0.8276974521057286,-0.6089250654965153,-0.6647390094224733,0.07552079226607485
801,-0.7512368449887133,-0.5639969685693267,-0.6250401148735073,0.1191196414058792
802,-0.6623772205013712,-0.525799679236483,-0.589572223945022,0.14715778205440425
803,-0.5921161220695192,-0.49314130909726034,-0.5588184084404624,0.1688731233582107
804,-0.5135890120574494,-0.4646735737295218,-0.5325387739306702,0.190579175827155
805,-0.4991234917920682,-0.4388485259209577,-0.5096779918928981,0.215421727596081
806,-0.4722589541563601,-0.41371248761185225,-0.48828118861105657,0.24409419522492787
807,-0.4722589541563601,-0.3866904532717237,-0.46546757404048583,0.27591024956133364
808,-0.4660594454711967,-0.3548895408399189,-0.43786528581691203,0.3093863213829363
809,-0.4515939252058154,-0.31619710759391373,-0.40272479838673575,0.34192876256345506
810,-0.43299539915032526,-0.2704658414594354,-0.359081374774907,0.3692903137018093
811,-0.383399329669018,-0.21967620483747782,-0.30804322594531397,0.38617324484369847
812,-0.35446828913825545,-0.1670390919401538,-0.2522628989585934,0.3884904254333553
813,-0.3358697630827652,-0.11584781762163614,-0.19520311216536854,0.3759534985653303
814,-0.2945397051816759,-0.06863864420279225,-0.1404294899043746,0.3530690090586163
815,-0.24907664149047756,-0.026755016668857264,-0.09090840701142103,0.3278931381899608
816,-0.22221210385476947,0.009626170454041905,-0.048532594720383126,0.3093885965993299
817,-0.17261603437346223,0.04102813084240298,-0.014102176478140112,0.3047041148245349
818,-0.12508646778720947,0.06810119624614905,0.01240706876010288,0.31736622909646406
819,-0.09615542725644691,0.09117004434416999,0.03145121213082253,0.3468000340430406
820,-0.07549039830590223,0.11010196865344261,0.04364317687702892,0.3890356567133961
821,-0.07135739251579329,0.12440207170688644,0.04959015015746971,0.43809839462277794
822,-0.04862586067019414,0.1333685478144537,0.04976563129666006,0.4875542696350182
823,-0.04862586067019414,0.1367904638923544,0.04500767863411082,0.5318095744790162
824,-0.056891872250412014,0.13587998925637088,0.03737011548671881,0.5668709705823265
825,-0.036226843299867334,0.13329871462100398,0.030118041644625844,0.590516975357788
826,-0.025894328824594994,0.13211214360095902,0.02664638687803766,0.6021125650898028
827,0.00510321460122203,0.1346003898817213,0.029262874329167944,0.6023291203130143
828,0.04230026671220246,0.14182164602097125,0.03876837499887768,0.5928992567342851
829,0.07743081592812842,0.15398310033135182,0.05489057178949407,0.5764195904385669
830,0.10636185645889097,0.17109711656867918,0.07702249445271994,0.5561525221148316
831,0.15389142304514375,0.19325816389013373,0.10458962948677973,0.5356510323837774
832,0.18695546936601523,0.22042033477541761,0.13695001466926374,0.5180341926886911
833,0.20968700121161438,0.25200857535021126,0.17314153190066378,0.5051321787025301
834,0.2675490822731395,0.28689081339586403,0.211936240608733,0.49704385104574006
835,0.30061312859401096,0.32372557642289224,0.2521586867590562,0.49241543278866595
836,0.3295441691247735,0.36128458255650664,0.2928823475497194,0.48921962992365164
837,0.3646747183406995,0.3985372752276123,0.3333684955253806,0.4855521994082581
838,0.41220428492695227,0.4345568392693259,0.37287146793979237,0.48012826168139733
839,0.4473348341428782,0.46866930915839583,0.41076341233858965,0.4724638619412437
840,0.4824653833588042,0.500662882538943,0.44675231987736447,0.4629050654023257
841,0.521728938364839,0.5306999729556346,0.4807986218273115,0.4525725568754154
842,0.5651254991609829,0.5588945362101616,0.5127005530089286,0.4431679823657528
843,0.6250540831175625,0.584897988347084,0.5417159989026412,0.4366366431580904
844,0.6932486786543599,0.607881092563182,0.5666327369388856,0.4346962252620262
845,0.720113216290068,0.6272641814608376,0.5866683024613705,0.438205925733167
846,0.7490442568208305,0.6440228540483589,0.6030092891809946,0.4464052274973014
847,0.786241308931811,0.6599442402615634,0.6181791717536477,0.45606068679195483
848,0.8089728407774102,0.6757315322436804,0.6341791223369921,0.460596197777563
849,0.8399703842032272,0.6900113524296048,0.6514848097385659,0.44979308053185746
850,0.8606354131537719,0.6964346814386104,0.6656870409973518,0.41117309459398765
851,0.8668349218389353,0.6836434423300466,0.6668614410261591,0.3331264552260309
852,0.9288300086905693,0.6428561186423837,0.6471610127010513,0.20759209044519947
853,0.9432955289559506,0.5765856462693922,0.6101063187146543,0.030169438045087316
854,0.949495037641114,0.49799295610436095,0.5702263250458145,-0.20162441219906338
855,0.949495037641114,0.41872224564376914,0.5401211126973771,-0.48864748499514776
856,0.9577610492213319,0.33945301170945336,0.5197686977243895,-0.8269663186104603
857,0.914364488425188,0.2545522578987084,0.5005766598402565,-1.2030304730934906
858,0.8565024073636629,0.16332682884642674,0.47692835810071743,-1.591188474352612
859,0.7759087944565387,0.07547386997326447,0.4525176707596035,-1.9563874490165294
860,0.720113216290068,0.006555631159511219,0.43695485408586393,-2.261743668948237
861,0.6932486786543599,-0.03167443126480219,0.43718270310491514,-2.477741434629578
862,0.720113216290068,-0.03655112075566562,0.4530343640527744,-2.588528365117999
863,0.7345787365554493,-0.01230560709933292,0.47970395448181397,-2.59259660167825
864,0.7676427828763208,0.034228230943513085,0.5116581851292499,-2.4992353654349704
865,0.848236395783445,0.09576209122005389,0.5441516763528879,-2.3244318532446413
866,0.9205639971103514,0.16554579066162184,0.573805202015084,-2.0883363653421223
867,0.9970246042273667,0.23816371414924342,0.5991616472319209,-1.8137119682720837
868,1.1024162518751446,0.3095849519174425,0.6203915411892931,-1.5241037646956166
869,1.1871428705723779,0.3764340941307275,0.6380529523811754,-1.2414124989797737
870,1.245004951633903,0.43410357816219947,0.6505955832342831,-0.9833709367913028
871,1.3524631021767353,0.4736110769214105,0.6506366266712174,-0.7616102697321729
872,1.4103251832382604,0.4811908782641078,0.6244440430988908,-0.581237795190142
873,1.4268572063986962,0.4448388093269619,0.5594117420805889,-0.44338643139821865
874,1.2842685066399377,0.36104845123193857,0.4523411266223137,-0.35093127607589375
875,1.0342216563383473,0.23543011949280557,0.31111827386097785,-0.3138345243881965
876,0.7118472047098502,0.0812522137740747,0.153182588399998,-0.3492854663210449
877,0.45766734861815056,-0.07984237841026386,0.00517127667038638,-0.47580508238546515
878,0.24895055621764928,-0.21895491955490873,-0.0996912860027968,-0.7057981232958451
879,0.07536431303307395,-0.31092437314642285,-0.13415350111560256,-1.0412504965074187
880,-0.009362305664159248,-0.3479578327512931,-0.09177999212736632,-1.4722299750469832
881,-0.056891872250412014,-0.34107694455477044,0.011128138630051597,-1.9749116513428648
882,-0.04655935777513968,-0.30954552917651074,0.14624533783995625,-2.508526078822487
883,0.011302723286385435,-0.2696548013475534,0.2852280975806617,-3.0155074977167717
884,0.08156382171823735,-0.2300359499641498,0.4063021105968567,-3.4298084978343297
885,0.21175350410666885,-0.19313604128155334,0.49570469827362523,-3.692780331993932
886,0.3357436778099369,-0.16061046991037567,0.5451301734447216,-3.7700323767490334
887,0.4741993717785863,-0.13776502920606706,0.5490283681837616,-3.6621793732870405
888,0.587857031006582,-0.13119717226690905,0.5073491045654563,-3.4060257701526657
889,0.6705171468087607,-0.1422665583724455,0.430878511022157,-3.0659507783606066
890,0.6312535918027259,-0.16683045507655223,0.3383844695853348,-2.717405484772708
891,0.5568594875807651,-0.20139067173258587,0.24630942741977754,-2.427229571740128
892,0.459733851513205,-0.2461134772068364,0.16248238364242165,-2.237541257797414
893,0.3584752096555361,-0.30257648574193324,0.08704811927024383,-2.157966128613061
894,0.3047461343841199,-0.3704915186145765,0.016329482179358902,-2.1675415676033976
895,0.2861476083286297,-0.44612463593324536,-0.053370390306578974,-2.22584094076717
896,0.28408110543357523,-0.5219731270272553,-0.12222654838980876,-2.2897887250534037
897,0.3109456430692833,-0.5876074918645996,-0.184967812609374,-2.3285145509412333
898,0.3688077241308084,-0.6333378283688097,-0.23363620987393857,-2.329437279983116
899,0.4432018283527693,-0.6549960920501546,-0.26325248628031517,-2.2953314573452666
900,0.521728938364839,-0.6553647537511917,-0.27468907235971474,-2.2372412824215537
901,0.6105885628521812,-0.6419145036038065,-0.2735139417502925,-2.1678515052783287
902,0.7573102684010484,-0.6227450249067997,-0.26639538196476753,-2.0975927919539563
903,0.8565024073636629,-0.6031938621922885,-0.2576532627208727,-2.03373019698117
904,0.9577610492213319,-0.5878768372820744,-0.2512928051499915,-1.9811289000664185
905,1.0672857026592186,-0.584369488026409,-0.2547183014367328,-1.9434028947685018
906,1.1272142866157984,-0.6010115951146107,-0.2762116818536998,-1.923843377328636
907,1.1602783329366697,-0.6411395846797697,-0.3187707498370191,-1.9254265888644626
908,1.1416798068811795,-0.6993323247604865,-0.3762608809894844,-1.9499642487297695
909,1.0879507316097634,-0.7631604375786276,-0.43543838306868776,-1.9972884545444103
910,1.0342216563383473,-0.818139340235231,-0.4814525079909798,-2.064137771193118
911,0.9680935636966042,-0.8533483896953387,-0.5041350466760166,-2.1426428525918233
912,0.9474285347460595,-0.8645794889734038,-0.5012819879939836,-2.220754192496562
913,0.9246970029004604,-0.8510677458081294,-0.4744232320648942,-2.2861262164074767
914,0.9288300086905693,-0.8114770616365559,-0.423479483101357,-2.331669060837881
915,0.9226305000054059,-0.7456522963024022,-0.34788756141886656,-2.359473632228987
916,0.9184974942152969,-0.6583322884428882,-0.2505952741599015,-2.3806587601768303
917,0.9370960202707872,-0.559032551253762,-0.13890524605295368,-2.410273187101063
918,0.9784260781718765,-0.4585610197540013,-0.02247383134374929,-2.4582455829087766
919,1.0404211650235107,-0.36481355484143635,0.08951729297754017,-2.520639870643383
920,1.1024162518751446,-0.2803723766910037,0.1904863601089931,-2.5773414716305747
921,1.174743853202051,-0.20388248893032723,0.27628183096740194,-2.5988982679934813
922,1.27600249505972,-0.13494070948283254,0.3423787646902233,-2.5592417398008394
923,1.3855271484976068,-0.07838320852462838,0.381625049808692,-2.4479210701900875
924,1.439256223769023,-0.04117250063745942,0.38874841359699475,-2.2763212958749337
925,1.4371897208739686,-0.02250958997626387,0.3704677175710563,-2.0752973873118155
926,1.4185911948184782,-0.011639332325085796,0.3460483726771807,-1.8857652015206958
927,1.364862119547062,0.0006456466201883885,0.3327472359266873,-1.7467709973663705
928,1.2925345182201557,0.015766065233328207,0.3371947962016037,-1.685211659772887
929,1.280135500849829,0.032650823049381876,0.3598199919271023,-1.7093616739081934
930,1.2615369747943388,0.05102739816102547,0.3980499155091848,-1.8072175899939233
931,1.2656699805844476,0.07100964508676622,0.44663275146984954,-1.9505128178893443
932,1.3255985645410273,0.09376474653540351,0.4999527239787783,-2.103147951067786
933,1.3813941427074978,0.12189070471083575,0.5541421280676009,-2.230180021054014
934,1.4640542585096765,0.157240577974247,0.6060096875587571,-2.304409912602097
935,1.5384483627316374,0.19843106428744786,0.6510638798829026,-2.309982428831536
936,1.6397070045893063,0.24063612859397132,0.683431732029381,-2.243118645614178
937,1.7244336232865396,0.2780426278316254,0.6981405355365318,-2.1103215897869916
938,1.800894230403555,0.3069661744630363,0.6938458917622702,-1.9252202015628201
939,1.8339582767244265,0.3269507054135719,0.6734192452125399,-1.7054819906147691
940,1.8298252709343175,0.33956952399297413,0.6422049400836453,-1.4703808354166672
941,1.819492756459045,0.346664663032495,0.605696993322167,-1.2384680778237616
942,1.7388991435519208,0.3492094649924446,0.5678301658832053,-1.0249734969161919
943,1.6624385364349055,0.34690710781394196,0.5301993102450286,-0.8399544493454285
944,1.5694459061574544,0.3384124081985003,0.4923180620231145,-0.6884104799574722
945,1.5384483627316374,0.32252563374816423,0.4531988141848172,-0.5718871446037923
946,1.5260493453613106,0.3002000068056372,0.4137633262659478,-0.48987754006183576
947,1.5136503279909839,0.27566401097057047,0.3780513436340967,-0.4398743954786787
948,1.5260493453613106,0.25444453810900236,0.3509610757463019,-0.4165911151770753
949,1.5673794032624,0.23941272445077028,0.3341123219159998,-0.41241681757399945
950,1.5859779293178902,0.23043094754122345,0.3261086631792065,-0.4207789617583096
951,1.5797784206327268,0.22882206402439506,0.32830775046422456,-0.4413868024562989
952,1.5508473801019642,0.2390264184339546,0.3472014806586385,-0.4834421172225006
953,1.5239828424662563,0.26401090243740755,0.3890404014695963,-0.5631558120817649
954,1.4909187961453847,0.3008010807045125,0.4535076078769499,-0.6955729683882482
955,1.4578547498245131,0.3418187843147943,0.5332217089922179,-0.8844428336295636
956,1.4537217440344041,0.38034098187363813,0.6183066552181952,-1.115586969586571
957,1.478519778775058,0.41444165347924694,0.7007904101048654,-1.3578904376335081
958,1.5405148656266918,0.44700296702275666,0.7762246477680648,-1.5717593332757125
959,1.6087094611634893,0.48341316514881244,0.8434228985663269,-1.7206779530619003
960,1.6748375538052322,0.5288236651579854,0.9033207420331405,-1.7806241424126257
961,1.7554311667123565,0.5858379411781809,0.9573457310021447,-1.7444796021927167
962,1.8360247796194809,0.6534832973667144,1.0062064406048647,-1.6214369355930258
963,1.9083523809463872,0.7282464527271418,1.0502230917753737,-1.4329203449112842
964,1.9806799822732937,0.8063141350218125,1.0906257965454336,-1.2068259935893533
965,2.028209548859546,0.8843629489587116,1.1292781380945154,-0.9716299659727757
966,2.079872121235908,0.9576955456686324,1.165754772491673,-0.7514872571878416
967,2.1253351849271063,1.0182094619693816,1.1945536411268662,-0.5629790356220351
968,2.154266225457869,1.056181532189853,1.2068075211600917,-0.4140902757985426
969,2.185263768883686,1.0652082744062779,1.1958947347202205,-0.30596656528621047
970,2.1336011965073243,1.045381032717193,1.1615203036805737,-0.23654296244001757
971,1.978613479378239,1.0027242320853915,1.1096055164772367,-0.20311928635926071
972,1.7926282188233371,0.9466669473748522,1.0494735912915545,-0.20176167774018883
973,1.6355739987991975,0.8875719524481563,0.990718340407915,-0.22471364766921087
974,1.5136503279909839,0.8349761861902482,0.941050355411708,-0.2589521588122322
975,1.4268572063986962,0.7963782997581714,0.9053395823989604,-0.2879634237879353
976,1.3751946340223344,0.7764243213775391,0.8856107910776132,-0.2962944890648895
977,1.3565961079668443,0.7766001338499362,0.8816622416742134,-0.27453554222747323
978,1.364862119547062,0.7953169663055826,0.8916715971255714,-0.222026936496666
979,1.3937931600778246,0.8282190351785335,0.9123404479957544,-0.1458909465773336
980,1.4289237092937506,0.8691228009299556,0.9391678580215727,-0.05719343835437595
981,1.5095173222008749,0.9116453416470159,0.96733127321669,0.03357132621679033
982,1.5653129003673456,0.9507265168765128,0.9927079659115986,0.1196598583895965
983,1.652106021959633,0.9833812277112969,1.0125164454473548,0.19893198037189122
984,1.7285666290766486,1.008531591644077,1.0253880726628297,0.27253115996783994
985,1.7988277275085005,1.0262905244446776,1.031055692608132,0.34249717897478293
986,1.8401577854095899,1.0372845403743605,1.0300131993438288,0.4097520636436554
987,1.9186848954216595,1.0423380231145898,1.0233154174036512,0.4733788439998028
988,1.9352169185820953,1.0424278751270115,1.0124257521062838,0.5311681742306235
989,1.943482930162313,1.0386838557852527,0.9990001056832926,0.5807569298933876
990,1.978613479378239,1.0323445778913034,0.984652517935721,0.620613804729756
991,1.9806799822732937,1.0246870001823274,0.9707957649055057,0.6504816796912041
992,1.9620814562178035,1.0171074345115383,0.9587340109883363,0.6713453779861975
993,1.9269509070018775,1.0112195320480355,0.9498209032272225,0.6851505633221536
994,1.8876873519958426,1.0085829855465684,0.9452743016117959,0.6942540293756022
995,1.827758768039263,1.01009760682762,0.9457002342237643,0.7005234753929472
996,1.7471651551321388,1.0154826537463495,0.9506889418149227,0.7045370414965659
997,1.6624385364349055,1.0232137877074603,0.958729117324073,0.7056802369182449
998,1.602509952478326,1.0310567300931779,0.9675667467432709,0.7032566757733228
999,1.6169754727437071,1.0369266286106784,0.9749040138673151,0.6976399570093422
1000,1.5839114264228358,1.0395437008357005,0.979086317264135,0.6903434437546174
1001,1.6087094611634893,1.0386172816362986,0.9794923953779495,0.6830021192145879
1002,1.6355739987991975,1.0347423561972224,0.9766147737721527,0.6763680594818464
1003,1.6851700682805046,1.0292401801005802,0.9719152294467123,0.6701752646129091
1004,1.7182341146013762,1.0238337072805135,0.9673634533519551,0.6637428608569157
1005,1.7554311667123565,1.0201192357433841,0.9647194682623824,0.656781294260314
1006,1.7760961956629013,1.0191717949922383,0.9650011282551149,0.6499763528838272
1007,1.7822957043480647,1.021494007698669,0.9684132467685058,0.6450746592956724
1008,1.8360247796194809,1.0271377991301607,0.9745667476639445,0.6444146741966166
1009,1.8442907911996986,1.0358255778903296,0.9827597336679879,0.6501290165766537
1010,1.854623305674971,1.0469953070882845,0.9921667600868517,0.6634020362759542
1011,1.8835543462057336,1.0598348784078586,1.0019484673852568,0.6840862317243556
1012,1.8484237969898076,1.0733769484315894,1.0113419018385763,0.7107599698428889
1013,1.8814878433106792,1.086546332601848,1.0196344893210285,0.7411306829062148
1014,1.8318917738293719,1.0981254475807336,1.026023773562484,0.772578542435724
1015,1.7864287101381737,1.106840791811356,1.0296237128420487,0.8026092349028623
1016,1.7182341146013762,1.1116273908274263,1.0296995269722442,0.8291043727068456
1017,1.6273079872189795,1.11186346085019,1.0258986806610544,0.8504248981894171
1018,1.4723202700898945,1.1075056000681822,1.0183810859089018,0.8654857458907057
1019,1.3565961079668443,1.0991529654023267,1.0078688354878984,0.873854805455676
1020,1.2243399226833582,1.0879232840010855,0.9955014658483586,0.8758176621915035
1021,1.1024162518751446,1.0751348233433646,0.9825126151639793,0.8722916390271107
1022,0.980492581066931,1.0620946665304838,0.9700608398961095,0.8645261816593205
1023,0.8544359044686085,1.050010287068118,0.9592140832001431,0.8536877362998468
1024,0.7779752973515931,1.0397251104576528,0.9507203035658779,0.840580573247987
1025,0.6994481873395233,1.0314563961127883,0.9447140756200036,0.8257174623644389
1026,0.6415861062779983,1.0250540015563403,0.9409226874837745,0.8096894000226456
1027,0.6064555570620723,1.020552011628286,0.9391917510622161,0.7935000452052081
1028,0.6395196033829438,1.0183798818261343,0.9397175442327996,0.7785298247260363
1029,0.6953151815494144,1.019054705996778,0.9427949428593644,0.7661329003440008
1030,0.7387117423455583,1.0227158296331824,0.9484067982870765,0.7571824072935689
1031,0.817238852357628,1.0289079308672457,0.9560350511418974,0.7518453000919011
1032,0.7531772626109395,1.0366938105854218,0.9647684912344149,0.7496492092674946
1033,-0.5487195612733754,1.0448298352283023,0.9734380547518999,0.7497564596510746
1034,-0.28214068781134904,1.0517015319209733,0.9804874318767358,0.7512828671383418
1035,0.4556008457230961,1.0556638128480962,0.9843148413505293,0.7534114347467453
1036,0.7779752973515931,1.056328919499335,0.9847000754394761,0.755121895781001
1037,0.813105846567519,1.055401306364225,0.9837726316110923,0.7547887821945062
1038,0.7469777539257761,1.055815844720197,0.9850928296030697,0.7501730754047845
1039,0.6684506439137063,1.060191485104123,0.9919429042110309,0.7387235772433473
1040,0.5692585049510919,1.0689069785517722,1.0054272674596185,0.7167586367886741
1041,0.5589259904758195,1.0782399950228008,1.0230701800389512,0.6763874859935365
1042,0.5093299209945122,1.0810767299555941,1.0400361839374501,0.603077211356827
1043,0.5341279557351659,1.070262124559445,1.0521299298634657,0.4786958517481548
1044,0.5754580136362553,1.0419695770196358,1.0577061129660341,0.29039832339040983
1045,0.6436526091730527,0.9974143483986138,1.057602038433288,0.04060808601468319
1046,0.7263127249752315,0.9427274977809035,1.0540468105137148,-0.2479530128557253
1047,0.7986403263021378,0.8872702047045292,1.049538452032517,-0.5358290235248122
1048,0.9226305000054059,0.8409078318365384,1.0460358988402905,-0.7778953587439714
1049,0.9887585926471489,0.8113889136336372,1.0447153581176827,-0.9368035270558279
1050,1.046620673708674,0.8031908066827487,1.0466489296742223,-0.9930368044328493
1051,1.0755517142394366,0.8178292624929082,1.053789010540916,-0.9483492770986506
1052,1.0528201823938375,0.8540140438345691,1.0685515552502907,-0.8226992600944724
1053,1.015623130282857,0.9074048639679105,1.0921496456297193,-0.6468544106347848
1054,0.9680935636966042,0.971251835137688,1.1235807275628267,-0.45346572280030795
1055,0.9598275521163864,1.0381144982947852,1.1599828493947366,-0.26928297103538024
1056,0.9660270608015498,1.1016089848309538,1.1976281730479186,-0.11056442951622501
1057,0.980492581066931,1.1573002976892919,1.2327634924943434,0.017514991232300024
1058,1.015623130282857,1.2028191342457466,1.2622417626846656,0.11819800124550486
1059,1.0900172345048178,1.2375805850493677,1.284013232903122,0.1989808335693863
1060,1.1830098647822689,1.262283645430055,1.2973247093426974,0.26775299358642
1061,1.2636034776893932,1.2783203425339122,1.302546407454467,0.33038821778560273
1062,1.3441970905965175,1.287308941690587,1.300806791966326,0.39004265421096196
1063,1.4103251832382604,1.290740546668633,1.2935177376309934,0.44766711886760946
1064,1.4619877556146221,1.2892523227514068,1.281421189992102,0.5029386205187362
1065,1.5198498366761473,1.281691507982952,1.2634626782952267,0.554927244079654
1066,1.5694459061574544,1.2655832702141678,1.237292223996341,0.6020898473597515
1067,1.5673794032624,1.2396854035374079,1.202108590511505,0.6416618415788439
1068,1.5177833337810926,1.206617917224588,1.1615577615561354,0.6691844958857344
1069,1.3669286224421167,1.173205270206423,1.123982668376414,0.6791141373289622
1070,1.209874402417977,1.1479887452747402,1.0994273327185233,0.6666047347863722
1071,1.0569531881839462,1.1374914170385555,1.0952859675303026,0.6294099400150271
1072,0.9205639971103514,1.1437262005593594,1.1134547562387271,0.5688647352588694
1073,0.8420368870982816,1.164070541806364,1.150185999159459,0.4899486246911234
1074,0.813105846567519,1.192959431781656,1.197964463929526,0.4009275537332377
1075,0.8379038813081727,1.2241856279780154,1.2481081337918678,0.3125968242635971
1076,0.8998989681598067,1.2526830973130063,1.2929654971668816,0.2367428138752837
1077,0.9639605579064953,1.275230861830062,1.3271189974508388,0.1837669169236241
1078,1.0755517142394366,1.2902169821163163,1.3476156004356132,0.16014657601073048
1079,1.166477841621833,1.2971001829807582,1.3537016867179603,0.16680495951789573
1080,1.280135500849829,1.2960606392563607,1.346442358804612,0.1991514831384932
1081,1.3524631021767353,1.2878950507670268,1.3282810187053407,0.24880909674159873
1082,1.4227242006085872,1.273961061521822,1.3024654260181363,0.3063211884515985
1083,1.474386772984949,1.2561133391302748,1.2724857458274408,0.3637485591451072
1084,1.5219163395712016,1.2365706417094413,1.2416375731328793,0.41622121152238645
1085,1.5239828424662563,1.2176621651384423,1.2127135835687641,0.46213523296673037
1086,1.5260493453613106,1.201580460942102,1.1878906258189836,0.5023584857555184
1087,1.4867857903552757,1.1901875576020216,1.168745007117252,0.5390608729907467
1088,1.4247907035036418,1.1848169215543332,1.156255199346499,0.5745874026701357
1089,1.3793276398124434,1.186040316581024,1.1507266784674128,0.6105436434625346
1090,1.3317980732261907,1.1935918683808007,1.151818187026811,0.6472309219151307
1091,1.3276650674360817,1.2065570249433752,1.1587545155357815,0.6835886891808625
1092,1.307000038485537,1.2236788187086975,1.1705680402258654,0.717644687433754
1093,1.3317980732261907,1.2436460278877273,1.1862709410007028,0.7472280680696872
1094,1.3710616282322254,1.2652879658249656,1.2049390198022678,0.7706229120149557
1095,1.4165246919234238,1.2876018035733126,1.2256638808598364,0.7869732973495583
1096,1.4640542585096765,1.3097113984259687,1.2474848167838992,0.7964102830412279
1097,1.501251310620657,1.3309192034628907,1.2694642899632826,0.7999465018247784
1098,1.5549803858920732,1.3507448177632795,1.2907805076322154,0.7992057720999084
1099,1.5694459061574544,1.3688560103029277,1.3107213416063466,0.7960675341484186
1100,1.6252414843239251,1.38501904938942,1.3286965434214384,0.792323514355555
1101,1.6500395190645787,1.399090248822775,1.3442746899252949,0.7894358762592423
1102,1.6975690856508314,1.4109389897877644,1.3571207813541488,0.7884329737622631
1103,1.7326996348667574,1.4204263063746572,1.3669736256000211,0.7899080007031266
