,Actual pupil (z),Predicted pupil (z),Predicted pupil - luminance (z),Predicted pupil - contrast (z)
39,-0.08564074963471184,-0.007871665863923117,0.3371789251201324,-0.5324460811405579
40,-0.17087809567098985,0.03172714945560005,0.2781227552857333,-0.36580939799070816
41,-0.3637836682794085,-0.03085084160688352,0.10986443193348809,-0.23906019076989263
42,-0.5342583603519645,-0.1587522487391782,-0.11716473299227308,-0.15446598841328577
43,-0.6508989391384502,-0.26044470379477846,-0.28218155179158244,-0.1106151569439055
44,-0.7518379015498321,-0.30108493048885415,-0.34177778157610506,-0.10279020904301185
45,-0.7989427506751436,-0.3150467575910367,-0.34593269181036934,-0.12392151093670252
46,-0.81913054315742,-0.3461661017028506,-0.35805177461535287,-0.16577954991853758
47,-0.8348321595325239,-0.4075496882496029,-0.40120782710607983,-0.22009453577508983
48,-0.8236167192645926,-0.48482999282922695,-0.46206428564745744,-0.27941733422586773
49,-0.8146443670502475,-0.5541668819098357,-0.5142426641039354,-0.33765295288488667
50,-0.7787549581928672,-0.5960802274395922,-0.5356904062773543,-0.39025454041706276
51,-0.7406224612819008,-0.6105627395530153,-0.5282315801464823,-0.43415609045514364
52,-0.7159484926924519,-0.6149274526092392,-0.5154145581564543,-0.4675922414743902
53,-0.6688436435671403,-0.6183575526779818,-0.5094773696418521,-0.4898829609656859
54,-0.59706482585238,-0.6113151570020791,-0.49712535800631813,-0.5011683075414018
55,-0.5948217377987937,-0.5831395492463305,-0.4626716084178553,-0.5021247181282533
56,-0.6105233541738975,-0.535929096698986,-0.407427246565507,-0.4937396161671919
57,-0.6172526183346563,-0.4804129055718435,-0.3453007559413939,-0.47717921411055764
58,-0.6127664422274838,-0.42172501088542746,-0.2833275373091581,-0.45369344861754046
59,-0.5993079139059662,-0.35758148448754506,-0.2177895965373814,-0.42456996985672396
60,-0.6172526183346563,-0.2946919334655224,-0.1558211650960202,-0.39107891861448607
61,-0.6037940900131387,-0.24737694347920267,-0.11485934171652984,-0.3543585817277914
62,-0.5880924736380349,-0.21877582403055462,-0.09866386677768633,-0.31532727195821836
63,-0.572390857262931,-0.1950319737605123,-0.08932710706719724,-0.2747006679074043
64,-0.5454738006198958,-0.15864485607406534,-0.06424310366421132,-0.23304957595968337
65,-0.5320152722983783,-0.10896726196478117,-0.02274843863150029,-0.1908289676232637
66,-0.5230429200840332,-0.0640582305950542,0.011469196282062345,-0.1484028104527878
67,-0.4804242470658942,-0.037519361981613694,0.020581326945841888,-0.106090111516085
68,-0.4512641023692728,-0.02544170940096836,0.00974836981972896,-0.06422879268762809
69,-0.40415925324396124,-0.018985526309981026,-0.009124908491820334,-0.02327073140225779
70,-0.3480820519043047,-0.017122491142413078,-0.033896626746606526,0.016091394191230006
71,-0.2852755864038893,-0.024096661298499224,-0.06881748718828606,0.052837837321815524
72,-0.23368456117140524,-0.037492376323328996,-0.1091286481641315,0.08565990238574
73,-0.20901059258195634,-0.047778645460652004,-0.14073762515597735,0.1131062030292501
74,-0.20228132842119753,-0.049409209248805215,-0.15504268630776125,0.13375566936728997
75,-0.1619057434566448,-0.03964328397702044,-0.14769590057719506,0.1463689282759818
76,-0.11704398238491953,-0.014901603192476267,-0.1138515745972582,0.15004242069856208
77,-0.06096678104526294,0.02624092259330483,-0.051965802982042175,0.14439652096111158
78,0.017541300830256283,0.08302610987931439,0.03625863697502077,0.12973801953065647
79,0.10950791102729308,0.1501807386401526,0.1429218759275418,0.10709973192522232
80,0.21941922565302,0.21611571960754114,0.25150906718959154,0.07814030010755542
81,0.30241348363571174,0.26750029673573966,0.34286267865808634,0.04489135145674432
82,0.38092156551123096,0.2955368346102558,0.4038198152547691,0.009405871685238357
83,0.4706450876546815,0.30074792586983956,0.43395519755769946,-0.026433416959989766
84,0.5895287544947535,0.2955510388763846,0.4489202344151888,-0.060994428650664345
85,0.6478490438879964,0.2954794562283041,0.46838177620663807,-0.09291664021822417
86,0.7600034465673094,0.29966927512984665,0.49040896506021353,-0.12118475435539872
87,0.8003790315318623,0.29257562665013714,0.49439554047434664,-0.14531626029703862
88,0.8250530001213111,0.2659716571789557,0.4702793194579427,-0.16562427927103907
89,0.7958928554246897,0.22303195207843876,0.4232099517435999,-0.18334660564849461
90,0.7084124213348254,0.16887165706011503,0.36016604712141015,-0.2005901613322774
91,0.5962580186555123,0.10587956770565587,0.2848017227185779,-0.22016557743847875
92,0.4392418549044738,0.02975976585441769,0.19447862279537348,-0.24546944322994327
93,0.3360598044395057,-0.04199156219690913,0.1176677986062469,-0.28000875267933434
94,0.31362892390364305,-0.04571462204398178,0.14193380589475854,-0.32662415463113414
95,0.2867118672606079,0.050723327022936034,0.3086362743049222,-0.3869855272329886
96,0.3338167163859194,0.18451506948100269,0.5329160621338597,-0.4612534046518578
97,0.3719492132968859,0.26334196259488674,0.6926027493925544,-0.547797723391654
98,0.4392418549044738,0.22954653084685092,0.710656065470284,-0.6431613769110078
99,0.4818605279226128,0.0858361809203444,0.5876926563051154,-0.7425908788629948
100,0.5065344965120617,-0.08821500402847021,0.42446585385882896,-0.8411363458410419
101,0.4998052323513029,-0.20205649117064237,0.33635300929887146,-0.9348577879700682
102,0.4818605279226128,-0.21903541904138718,0.3690532249879867,-1.0215787530777336
103,0.4168109743686112,-0.15182286873162198,0.5058507792585577,-1.1009064688539207
104,0.3786784774576447,-0.05747255974552169,0.6743703030644246,-1.1735634858766786
105,0.31362892390364305,0.004872698851099459,0.8000846712516654,-1.240438047302999
106,0.2889549553141942,0.034082206163454885,0.8820666256308072,-1.3019910045989749
107,0.262037898671159,0.06143265541118989,0.9584230585414121,-1.3581620203243
108,0.26428098672474526,0.09668348677562497,1.038856994874091,-1.408394344145002
109,0.24185010618888264,0.1192056424570686,1.0949704927224995,-1.4516019765782795
110,-0.04526516467015909,0.10046957399895656,1.088470153037755,-1.486509234723547
111,-0.29873411472540684,0.054619239666830355,1.0386979684619815,-1.512410687464655
112,0.15436967209901836,0.01842317351737504,0.9966354149499655,-1.5299844143583834
113,0.16334202431336342,-0.030268452249285475,0.9349086386938694,-1.5416591165580014
114,0.09156320659860298,-0.15803108067248847,0.7666279311725833,-1.5517319002381662
115,0.05118762163405024,-0.3758311051427878,0.4814966914243025,-1.5659595713514207
116,0.022027476937428812,-0.5513740957763389,0.26356388363993,-1.5900574280278044
117,-0.0004034035984338234,-0.5003546917574399,0.3626771171014695,-1.6278596097459845
118,0.05567379774122276,-0.22346493499028453,0.7745746657383903,-1.6799758910554798
119,0.12296643934881067,0.08957637891257578,1.240521865461104,-1.7433776149451758
120,0.2059606973315024,0.28689718676450254,1.5533301035963163,-1.8119188536862516
121,0.25979481061757276,0.3652451421632583,1.7037629193662007,-1.877398153478269
122,0.40783862215426614,0.4024805805533994,1.789131645675413,-1.9308403793999436
123,0.5267222889943382,0.44562261463662795,1.8666559415132198,-1.9638123767915148
124,0.6388766916736512,0.48638736944624256,1.922964531940807,-1.96952585189386
125,0.7443018301922056,0.5161676918574851,1.94523377878948,-1.9435552866059405
126,0.8452407926035875,0.5453286786867146,1.9456372383829854,-1.88412109881109
127,0.917019610318348,0.5866934175175011,1.9405937173223677,-1.7919798620410463
128,1.002256956354626,0.6485792163813459,1.9423903987348639,-1.6700320697020843
129,1.0695495979622138,0.7339493280104027,1.9578985740988728,-1.5227576671044274
130,1.1323560634626293,0.8363171036137865,1.9826397897204031,-1.3555865503543854
131,1.1884332648022857,0.9423874915763671,2.00349708790705,-1.1743033554589548
132,1.2422673780883562,1.0419633054146036,2.0110600514969423,-0.9845770668769473
133,1.2961014913744264,1.1319068592581396,2.0045771681888103,-0.7916430053568776
134,1.361151044928428,1.211997064548294,1.9865701309287298,-0.6001062533817223
135,1.376852661303532,1.2815639146212088,1.9584490343599712,-0.4138349251077356
136,1.410498982107326,1.341999811131015,1.9238083771478707,-0.2359233384746694
137,1.4688192715005688,1.397173248466846,1.889074195250063,-0.06871202867503554
138,1.4934932400900176,1.4495708846152966,1.8585011795342172,0.08616136547559142
139,1.547327353376088,1.4992168619073334,1.8327161632698896,0.2277003500312628
140,1.5854598502870545,1.5461260368341017,1.811970504595056,0.3554750721050908
141,1.6392939635731247,1.5912554411605693,1.7974805107454621,0.46953568293793296
142,1.6684541082697462,1.6348540620613363,1.7892739421609765,0.5703284006163252
143,1.6976142529663676,1.6759088799019204,1.7855013868871,0.6586088351725138
144,1.7379898379309204,1.7140697320071019,1.7851437049483596,0.7353433705009726
145,1.760420718466783,1.7504706719157537,1.7891938955136253,0.8016048194803465
146,1.7850946870562319,1.7854630413592334,1.7975800697075048,0.8584865022870715
147,1.8164979198064397,1.8179698587101742,1.8082409717963988,0.9070462133435816
148,1.836685712288716,1.8477330157074154,1.8201660921343545,0.9482802141832337
149,1.8523873286638197,1.875315728578064,1.833479194373725,0.983111145257248
150,1.8523873286638197,1.9005003999468941,1.8473213768462446,1.0123766993189685
151,1.8523873286638197,1.9224662110230442,1.8600995701063827,1.0368251745232984
152,1.8344426242351297,1.9410561888220286,1.8711675874569842,1.0571300438923619
153,1.809768655645681,1.9568423046640673,1.8808828845764156,1.0739014346766746
154,1.7873377751098183,1.9694190664239204,1.8883280470178117,1.0876933807942726
155,1.7536914543060242,1.9782271510003109,1.8924387991598457,1.0990013265083511
156,1.726774397662989,1.9842934786538686,1.8943017440054066,1.1082625255407013
157,1.6774264604840912,1.989291714343235,1.8958748563282672,1.1158444471109141
158,1.6684541082697462,1.9940489338836576,1.8980301760225147,1.1220393866551135
159,1.6415370516267112,1.9985436026527725,1.9005927488490737,1.1270482114195504
160,1.6168630830372621,2.0019720678242336,1.902428572214323,1.130975995826178
161,1.5966752905549857,2.003355728602001,1.9022714137985384,1.1338023710571035
162,1.5854598502870545,2.0025324241649223,1.9000612269536261,1.1353786945657467
163,1.5854598502870545,1.9989670642771025,1.895320702062618,1.1354317978623543
164,1.5921891144478133,1.9923341050259038,1.8878619017885672,1.1335853137694822
165,1.5966752905549857,1.982848335988972,1.8782155614397853,1.129422164066071
166,1.5966752905549857,1.9693062256245666,1.8650377046827247,1.1225413188483477
167,1.6370508755195385,1.94932146798351,1.8454021629702113,1.112617313799487
168,1.657238668001815,1.9209773577387388,1.816984233177303,1.0994350785815068
169,1.675183372430505,1.8846465058482287,1.7804156246411034,1.08291543180193
170,1.6908849888056088,1.842059501103527,1.7379942197370235,1.0631450611286237
171,1.68415572464485,1.794186018476973,1.6908719346505678,1.040397564166372
172,1.6931280768591952,1.7423560534992797,1.6405030584899463,1.0151171173244604
173,1.7021004290735402,1.6899595360444573,1.5908541250560355,0.9878633406558115
174,1.699857341019954,1.6410459413697156,1.5466227172952887,0.9592372137031097
175,1.6953711649127814,1.5984107300120776,1.5109183299282043,0.9297916933537465
176,1.68415572464485,1.5634544794366407,1.4852805152433095,0.8999767702293798
177,1.6796695485376776,1.5363205411273935,1.4698617339469169,0.870132093460644
178,1.6482663157874697,1.514992081658389,1.4620113074773773,0.8405638697159722
179,1.6034045547157445,1.4952832269024185,1.4560638996116821,0.8116063606285899
180,1.5293826489473978,1.4742493959651062,1.4477943404383529,0.7836240987728337
181,1.5024655923043628,1.4524751819597836,1.4375612042898807,0.7569383739565936
182,1.4262005984824297,1.4317690855154028,1.4274158363157148,0.7317871786049147
183,1.370123397142773,1.4130934835287565,1.418469832106021,0.7083127508902318
184,1.2691844347313914,1.396260171043575,1.410520053057497,0.6865284056507616
185,1.2131072333917348,1.37818437055734,1.3997664087853368,0.6662384034657745
186,1.157030032052078,1.354180666775649,1.3805227864411198,0.6470110044294634
187,1.0740357740693864,1.3248584846922027,1.3540697054075506,0.6283313064810447
188,1.0179585727297298,1.2961663531733836,1.3284987819638712,0.6097973236548029
189,0.9820691638723495,1.2694101364440498,1.3056587479703714,0.5912619976377145
190,0.9461797550149694,1.2402879189849758,1.2798365126266489,0.572892324913337
191,0.9058041700504166,1.2064584526915956,1.2475130203789655,0.5551584931915581
192,0.8811302014609678,1.169616979292757,1.2102296743113863,0.5387788706382557
193,0.807108295692621,1.1326400302748891,1.1711074031685416,0.5246153276545567
194,0.7712188868352409,1.0974832897060673,1.1321107769555485,0.5135194507254982
195,0.6927108049597216,1.065193053990166,1.0940899647186724,0.5061915223018084
196,0.6343905155664787,1.0363794732066727,1.057594663674215,0.5030853213168428
197,0.5536393456373733,1.0121602982193874,1.0241300535037,0.5043582162490188
198,0.5199930248335793,0.9948186045276901,0.9969136921245167,0.5098697292315394
199,0.4998052323513029,0.9866085777432931,0.9792992959632348,0.5192185266482108
200,0.46840199960109524,0.9887830147534126,0.9734946664800435,0.5317906071399651
201,0.46391582349392274,1.001654350258824,0.9805200792299203,0.5468189667659593
202,0.49307596819054417,1.023686314288068,0.9988725469363787,0.5634771390488148
203,0.517749936779993,1.0517382898517063,1.0248720136176526,0.5809848897476438
204,0.5805564022804084,1.0828398845438838,1.055016073330092,0.5986822828462591
205,0.636633603620065,1.1145092868980504,1.0862827397660528,0.6160713501078818
206,0.7263571257635155,1.144688004312709,1.1160318955100437,0.6328380203379453
207,0.7914066793175172,1.1723172303698062,1.142863908523928,0.6488496923284126
208,0.8901025536753128,1.1963862344709393,1.1653903094269433,0.6641127868116219
209,0.9820691638723495,1.2156567101991282,1.1819033900179727,0.6786862376162247
210,1.0336601891048336,1.229086306290547,1.1910411759386557,0.6925496180639539
211,1.1031959187660079,1.2346803833826996,1.1903006802314557,0.7054513174948667
212,1.1278698873554567,1.22962959478635,1.1762554732769603,0.716806803200029
213,1.105439006819594,1.210703145166446,1.1451412582046283,0.7257273787832553
214,1.0224447488369024,1.1740086629370872,1.0925012494623796,0.7312153696357954
215,0.9596382833364869,1.1181102687063647,1.0171030926823608,0.7324689975081901
216,0.8452407926035875,1.0483020121580713,0.9263194255038827,0.7291751287021202
217,0.7375725660314468,0.9758957747364881,0.835026352162709,0.7216720149410333
218,0.6927108049597216,0.9118181716914999,0.7570937600644266,0.7109151810743641
219,0.6568213961023414,0.862369430227594,0.6999207090973881,0.6982797098285843
220,0.6142027230842024,0.8293200206910576,0.664844222589138,0.6852916232160602
221,0.5985011067090985,0.8095648692421923,0.646838699497738,0.6733746797389877
222,0.6411197797272375,0.7966460326775235,0.6365551912647923,0.6636769624526664
223,0.6904677169061353,0.7846655459227088,0.6255628703573027,0.6569900782425339
224,0.721870949656343,0.7714164946609093,0.610596297816972,0.6537277690925789
225,0.7577603585137233,0.7577836953049397,0.592759840168541,0.6539413521270071
226,0.755517270460137,0.7442768838095724,0.5728710791341474,0.6573677802977901
227,0.7398156540850331,0.7295959886488042,0.5495242490273266,0.6634985926671703
228,0.730843301870688,0.7126922826956187,0.521771087168039,0.6716560485087509
229,0.7084124213348254,0.6940552629625357,0.4907735876844019,0.6810624537578946
230,0.6635506602631002,0.6740379218090441,0.4574985235086036,0.6909138481666746
231,0.6142027230842024,0.6517246714394263,0.4211409167493327,0.7004644998528519
232,0.5289653770479243,0.6265247570750399,0.38126761656021646,0.7090908301760626
233,0.4818605279226128,0.5996634245867927,0.33985151034603744,0.7163219247398969
234,0.4392418549044738,0.5721058518303097,0.2984529329783983,0.7218523810996854
235,0.3943800938327486,0.543280747526833,0.25638170795006393,0.7255457142431351
236,0.36297686108254085,0.5125700331941602,0.2127734098064027,0.7274186092368182
237,0.30914274779647055,0.47990556415267704,0.1675725755525859,0.7275823224068996
238,0.2822256911534354,0.4453210101458729,0.1210629578342193,0.725905541829795
239,0.24857937034964142,0.4078562291098417,0.0727987847622694,0.7212120547143348
240,0.19025908095639857,0.36481329764797954,0.02071220865875322,0.7110463496811485
241,0.21044687343867494,0.308630825499134,-0.04391572057932276,0.6926560293804728
242,0.22839157786736505,0.2306432621135853,-0.13193206378626665,0.6642195216334074
243,0.2261484898137788,0.13712557373392514,-0.2342162903535559,0.6255049008922394
244,0.2261484898137788,0.044263951873082984,-0.3289048173321531,0.5778873809904899
245,0.21268996149226121,-0.041719296565361275,-0.4091877332265295,0.5239618862357693
246,0.16109893625977714,-0.12329726913971376,-0.481025563915676,0.4669853385636859
247,0.1274526154559832,-0.20187698571205975,-0.5489009123700894,0.410333925755503
248,0.1027786468665343,-0.2766720102777191,-0.6139536873433104,0.3570828203978339
249,0.06015997384839529,-0.34639235176739724,-0.6761981096905954,0.3097218508136135
250,0.028756741098187603,-0.4090667020053454,-0.7341908331210637,0.2700305198826296
251,-0.01834810802712393,-0.46439559057312024,-0.7882043446100595,0.23910639815300902
252,-0.027320460241468985,-0.5145080189528888,-0.8413699286204441,0.2174690112869014
253,-0.04526516467015909,-0.5593265118833743,-0.8935257234043783,0.20516419611024259
254,-0.07442530936678052,-0.596349420345546,-0.9410148823181389,0.20186929916689328
255,-0.07218222131319425,-0.6250484113851961,-0.9827907738347523,0.20702151049002368
256,-0.08564074963471184,-0.6472545358294622,-1.0210075832327243,0.21993275244084304
257,-0.10582854211698821,-0.6633634146064584,-1.0557941026095679,0.23986027365057994
258,-0.13498868681360962,-0.6718930941682646,-1.0846151566420803,0.26604644352648493
259,-0.15293339124229974,-0.6726768710545977,-1.1066748542581075,0.297731131702936
260,-0.16863500761740358,-0.6668585496556956,-1.1229880852847458,0.33414081093030884
261,-0.1619057434566448,-0.655227630710429,-1.1340979267575042,0.37446732024498847
262,-0.15741956734947227,-0.6389826801284625,-1.1410391438696894,0.417861302865467
263,-0.14171795097436843,-0.6202834129206581,-1.146158971401439,0.46345058707530873
264,-0.1484472151351272,-0.6007689965543547,-1.1511174798637296,0.5103526870305775
265,-0.09685618990264315,-0.5804211806578352,-1.1552933495255973,0.5576894219182307
266,-0.02507737218788272,-0.5589512171233502,-1.1577276536925973,0.6045775160516804
267,0.04221526941970518,-0.5368979914240657,-1.1578637732579775,0.6491004922148687
268,0.03997218136611892,-0.5171166606636436,-1.1555633072647828,0.6854422241029057
269,-0.07218222131319425,-0.5199529901839054,-1.1708333832112223,0.7031541639680857
270,-0.23817073727857777,-0.6401581171641045,-1.3214871234723522,0.6910606987766071
271,-0.3817283727080986,-0.9850412532737278,-1.7444730307687855,0.6419960492291293
272,-0.5095843917625157,-1.4542694425887082,-2.306874371241099,0.5552647983097663
273,-0.6262249705490014,-1.8275772222136009,-2.7216334647224896,0.4365395025826877
274,-0.700246876317348,-2.0415374828161488,-2.911781239253626,0.2960968239858001
275,-0.7383793732283145,-2.1641059064412964,-2.9753082751162605,0.14644610108162853
276,-0.776511870139281,-2.254327046059024,-2.9983936357477106,0.0001007005146942851
277,-0.810158190943075,-2.3322017054389996,-3.0144825788131553,-0.13212737450127884
278,-0.8415614236932827,-2.4007396854146563,-3.0327701278102537,-0.24222716872178182
279,-0.8752077444970766,-2.4601154657576574,-3.0565795759674312,-0.3256146886231578
280,-0.8931524489257667,-2.510250093617969,-3.0865752016226042,-0.3812674980134937
281,-0.9312849458367332,-2.551628156340977,-3.121913577427499,-0.41134343166620263
282,-0.9783897949620447,-2.589944117585542,-3.166908845265266,-0.42060438643413856
283,-1.0165222918730112,-2.633943006136921,-3.2290690243871016,-0.41569252016738356
284,-1.0725994932126677,-2.6815453309319746,-3.3013518225003997,-0.40434110791442673
285,-1.0681133171054953,-2.7221965477465857,-3.3651506217676905,-0.3945658220212502
286,-1.0883011095877717,-2.7478456979225996,-3.404808159822481,-0.39362610663429665
287,-1.081571845427013,-2.748326862896432,-3.4020952422542177,-0.4068083634997916
288,-1.0479255246232189,-2.719741344336454,-3.3485379584504846,-0.4365792102255408
289,-1.0097930277122524,-2.680487134298292,-3.2683782789248643,-0.48241421104017745
290,-0.980632883015631,-2.6541056976438613,-3.1956836914430378,-0.5412095103516731
291,-0.9223125936223882,-2.6498675794110187,-3.1470163275103733,-0.6080135764621387
292,-0.852776863961214,-2.6690066466967077,-3.128802901809362,-0.6768690282819235
293,-0.7899703984607985,-2.7049651240192336,-3.136488871179548,-0.7416484728216212
294,-0.7361362851747283,-2.7458364670189477,-3.1572164566618865,-0.7967640347214368
295,-0.700246876317348,-2.783910752749981,-3.1832082628446225,-0.8376886936840172
296,-0.6598712913527953,-2.813281627644067,-3.2087068263000633,-0.8612642869951141
297,-0.6284680586025876,-2.829504524974549,-3.228986458963769,-0.8657968974576226
298,-0.5836062975308624,-2.8330262232937953,-3.2448770757233176,-0.8509904333974426
299,-0.5499599767270684,-2.826819190218739,-3.2597182954633936,-0.817751757305001
300,-0.5387445364591371,-2.8125026827095607,-3.274266415847068,-0.7678997341759181
301,-0.5544461528342409,-2.791427040999153,-3.2885779154432444,-0.7038396662464201
302,-0.5880924736380349,-2.7665302935512153,-3.3049335281628247,-0.628267612108415
303,-0.6307111466561739,-2.7389676002120327,-3.3233932143430596,-0.5439510805990723
304,-0.6621143794063815,-2.7073436539966114,-3.340522212886787,-0.4535996424655908
305,-0.6867883479958304,-2.6713497585422057,-3.354090828538959,-0.35978963271023323
306,-0.7047330524245206,-2.6333009019828606,-3.3653296747145993,-0.2649534895422286
307,-0.6890314360494167,-2.59713119542208,-3.376904325272664,-0.17285327689376576
308,-0.6553851152456228,-2.5686547608689265,-3.390518771351843,-0.09273884123035885
309,-0.6307111466561739,-2.534338030203601,-3.377534235145233,-0.04038077462564669
310,-0.5880924736380349,-2.3641803071471905,-3.151900267259269,-0.03235244179199488
311,-0.5791201214236898,-1.9021568801712778,-2.4965895693428757,-0.07908724443632717
312,-0.5589323289414134,-1.3053510890247355,-1.6229293254962336,-0.18126148859156355
313,-0.5454738006198958,-0.9046188843996515,-0.982725726489353,-0.3300018950998462
314,-0.5140705678696882,-0.7815686296606994,-0.6963775131753985,-0.5095826921342906
315,-0.487153511226653,-0.8125753729861364,-0.609788766801538,-0.7010476940527941
316,-0.4624795426372041,-0.8878424788780642,-0.5874348064955589,-0.8856130075299419
317,-0.4310763098869964,-0.961359963593153,-0.5780304873401693,-1.0472137413408864
318,-0.41088851740472004,-1.0175892639524458,-0.5686090463896667,-1.1739820730881876
319,-0.3907007249224437,-1.0501815914713293,-0.5553797868287849,-1.258746483528338
320,-0.35481131606506344,-1.05976588581774,-0.5409182646299779,-1.2987927339851058
321,-0.31667881915409696,-1.0508250170617432,-0.5305901874923469,-1.295164612366834
322,-0.2807894102967168,-1.0251509787053636,-0.5243264251286404,-1.2517405679344613
323,-0.24041382533216402,-0.9823597208620389,-0.5178681476858455,-1.1742677629239169
324,-0.20228132842119753,-0.9231817821370616,-0.5077253607179366,-1.0694875959563583
325,-0.15517647929588602,-0.8502303659676732,-0.4926876980669369,-0.9444084889411299
326,-0.11480089433133327,-0.7675776333650851,-0.47373204870746266,-0.8057678131943646
327,-0.08564074963471184,-0.6795293178837439,-0.452577865713479,-0.6596891690085397
328,-0.034049724402227775,-0.5903514262079053,-0.43134599400480444,-0.5114731355756902
329,-0.00488957970560635,-0.5028068657433823,-0.41076656570634623,-0.3654832697140171
330,0.026513653044601338,-0.41788192588869316,-0.38987392278019445,-0.2251516576799642
331,0.08259085438425792,-0.3365273563647395,-0.3682918931804753,-0.09304875260592599
332,0.12520952740239694,-0.25949395737983155,-0.3459686030105147,0.02905526447831706
333,0.1700712884741222,-0.1870940814363218,-0.32268301637235963,0.14012792665006066
334,0.1812867287420535,-0.12083367857316892,-0.3000593701141087,0.23978059161499105
335,0.21493304954584747,-0.06271423291425587,-0.28075463476952434,0.3281370956317854
336,0.2687671628319178,-0.013011325846529993,-0.2655468943349811,0.405695051109625
337,0.30914274779647055,0.029914669289510625,-0.2527883287640913,0.4731496888284939
338,0.32484436417157436,0.0688469743931341,-0.23933000361630935,0.5313501322884542
339,0.3540045088681958,0.10464868542221081,-0.22460237635484534,0.5812206055653358
340,0.36521994913612715,0.13437422916201927,-0.21228740269766325,0.6225232214344179
341,0.3854077416184035,0.15490370941509485,-0.2035677780979457,0.6508014554112982
342,0.34054598054667823,0.16032610195515218,-0.20063430506364743,0.6565865279350344
343,0.2059606973315024,0.12225495657224175,-0.23762731201915893,0.6294801995196201
344,0.05118762163405024,0.00563544791681753,-0.3606676965330408,0.5631421034565114
345,-0.11928707043850578,-0.16644830290675466,-0.5354834319565397,0.45787209587383854
346,-0.2291983850642327,-0.3312703014831888,-0.6752283211697458,0.3204265775543801
347,-0.35032513995789094,-0.46172324923749597,-0.749007398410473,0.16196543871492558
348,-0.39967307713678873,-0.5664933696506951,-0.7792170696266231,-0.004811772864313324
349,-0.4467779262621003,-0.6598512816234395,-0.7949191887847405,-0.16824640906303495
350,-0.487153511226653,-0.7520149037555527,-0.8173832359119221,-0.3191228978533913
351,-0.5095843917625157,-0.8492709331343656,-0.8605003609062267,-0.4509829140189032
352,-0.5544461528342409,-0.9552290082324314,-0.9320619011232198,-0.5598004518147226
