,timeStamps,Actual pupil (z),Predicted pupil (z),Predicted pupil - luminance (z),Predicted pupil - contrast (z)
1434,57.398,0.8383774572626141,1.1465475740882969,1.1011366102826947,0.6560512118831243
1435,57.438,0.8585000912479036,1.1379262682095848,1.0958093205905728,0.6396755760892995
1436,57.478,0.8559847619997425,1.1330304261131796,1.0958172283973808,0.6186213194669561
1437,57.518,0.7327336288398444,1.128720341618535,1.097409793106115,0.5939411125491559
1438,57.558,0.6773963853802983,1.1233871361581576,1.0982923689730306,0.5676189870038326
1439,57.598,0.6673350683876536,1.1182008754502573,1.0991003284708478,0.5422170419708409
1440,57.638,0.6874577023729431,1.1149138660515516,1.1011282056542606,0.5202430578626346
1441,57.678,0.7050650071100714,1.1141430232358611,1.1044495983439027,0.5040609513061176
1442,57.718,0.7176416533508773,1.1155989043531547,1.108271927303767,0.4954994247982282
1443,57.758,0.7302182995916833,1.120346719820281,1.1139030475418188,0.49406412163844843
1444,57.798,0.7578869213214563,1.130951376396388,1.1253991942528083,0.49504936961568186
1445,57.838,0.7629175798177786,1.147562810409954,1.1446192357308882,0.49189502580385314
1446,57.878,0.9565979319261899,1.1668830890961148,1.168791753222955,0.48117974647810186
