,timeStamps,Actual pupil (z),Predicted pupil (z),Predicted pupil - luminance (z),Predicted pupil - contrast (z)
1128,45.15,0.2774630612234205,-0.29651869176400025,0.21775162683232288,-2.7677627453643634
1129,45.19,0.09384329452194262,-0.20198093100893036,0.3805788294439723,-3.0886237447278364
1130,45.23,0.01083709861579509,-0.10521268919869597,0.5186958418544765,-3.2691281571656217
1131,45.27,-0.0017395977336212033,-0.0062439978705849,0.6316289537341402,-3.306987754195736
1132,45.31,0.0007757415362620554,0.09383073403620826,0.7206281910787476,-3.21473041761813
1133,45.35,0.0410211698543942,0.19310462786388147,0.7877955025140675,-3.013790365089132
1134,45.39,0.08881261598217612,0.29022328149722865,0.8368082086464513,-2.730708888527073
1135,45.43,0.16427279407867387,0.38515402061665693,0.8733062163505325,-2.394886946749608
1136,45.47,0.25734034706435444,0.47812402093871453,0.9031931325292192,-2.03565488943084
1137,45.51,0.34789256078015174,0.5678371516983012,0.9298710033914138,-1.6778056049983758
1138,45.55,0.4585674886550151,0.6514115662814203,0.9535956326321566,-1.338599523580774
1139,45.59,0.5516350416406958,0.7258601781043107,0.9730868404271342,-1.0279210863010706
1140,45.63,0.6145185233877772,0.7894805904940946,0.9873478591475608,-0.7500194216211662
1141,45.67,0.7101014156433411,0.8423218323884158,0.9965101159500794,-0.5053043474417304
1142,45.71,0.7352548083421736,0.8857480249915293,1.0016698408032392,-0.291912536012521
1143,45.75,0.788076933009722,0.9216818997419138,1.0043410836111681,-0.10705655508515292
1144,45.79,0.8585064325664533,0.9519627304793721,1.0059430856838638,0.05208075256949103
1145,45.83,0.913843896503885,0.9779557735681577,1.007436388829351,0.18807199020512672
1146,45.87,0.9505484817318025,1.0004798907462922,1.0092281282776825,0.303335675236728
1147,45.91,0.9407982721199537,1.0198418979427628,1.0111960588329525,0.40020169115992155
1148,45.95,0.9251626716844327,1.0354013776573117,1.0123256705932482,0.48038502503640457
1149,45.99,0.9091163163461393,1.0454230155890702,1.0107109395895348,0.5441653767243225
1150,46.03,0.8981343450938291,1.0485810355437295,1.0050083454582084,0.5911726548910778
1151,46.07,0.8886905038050524,1.0455105243330605,0.9957096979965827,0.6223704992260357
1152,46.11,0.9389972892027175,1.0385750184494833,0.9847536792960668,0.640783750848693
1153,46.15,0.9440279677424841,1.030743755979365,0.974526915942755,0.6504656711646254
1154,46.19,0.9540893248220171,1.0245047542697336,0.9669850573846182,0.6550415080784636
1155,46.23,0.9616353426316668,1.021042568532529,0.9628625182172956,0.657256243614774
1156,46.27,0.8962365216147021,1.0198831501751797,0.9612950866537293,0.6589661058021405
1157,46.31,0.8232916827880876,1.0196973810113603,0.960693256063756,0.6610569755915938
1158,46.35,0.7729848973904225,1.0200352696245847,0.9605874146079689,0.6634736873140438
1159,46.39,0.7428008261518234,1.0217716307464062,0.9621530782907048,0.6649631782079253
1160,46.43,0.7453161654217066,1.0258841835215669,0.9667671513629508,0.6637980034673224
1161,46.47,0.7729848973904225,1.0324308075580644,0.9746560041202367,0.6591253855876508
1162,46.51,0.8056843078989049,1.0406952472807056,0.9849438135986791,0.651522431193903
1163,46.55,0.8144251118617489,1.0497668819714183,0.9963454258802418,0.6426122472029889
1164,46.59,0.9650921733902673,1.058881046228562,1.0076454062056743,0.6344637835069348
1165,46.63,1.1552543375327118,1.067487171427883,1.0178711848675486,0.629071553145204
1166,46.67,1.2483840193983584,1.0750669333670435,1.0262014157297574,0.6278248766294637
1167,46.71,1.2508993586682415,1.0809587950012096,1.0318823143429847,0.6309711456123676
1168,46.75,1.2911447869863737,1.084581195099481,1.0344605731335264,0.6376432095175116
1169,46.79,1.2911447869863737,1.086021145857523,1.0342780794041941,0.6465508867466194
1170,46.83,1.2861141084466072,1.0867947717474833,1.0332947087181725,0.6559234671438203
1171,46.87,1.3087521618755567,1.0890318155022094,1.034306355554254,0.6630518271836764
1172,46.91,1.3389362331141557,1.0932699898437366,1.0383590185967322,0.6654899327587452
1173,46.95,1.3489975901936888,1.0984457901021505,1.0445015834242144,0.6622848675253692
1174,46.99,1.3766663221624045,1.103655134969708,1.0516148801580136,0.654235936714899
1175,47.03,1.3842123399720543,1.1086928716088171,1.0590871173862637,0.6433784353657646
1176,47.07,1.4018197148612372,1.1137074980405708,1.0665672220762652,0.6323523853571319
1177,47.11,1.3973019139985998,1.119571656193878,1.0746425233286843,0.6229400984313564
1178,47.15,1.3782137588812373,1.1282820654635244,1.0856655159489266,0.6139941492700832
1179,47.19,1.3556531779018004,1.141512390611341,1.102132575447907,0.6018353441598825
1180,47.23,1.3383018645502913,1.1585889338890765,1.1238570587723202,0.583705479919872
1181,47.27,1.351512929463572,1.1764654873352913,1.1474888110267811,0.5601177198185151
1182,47.31,1.3640896258129882,1.191588368296614,1.168650389633837,0.5341015203588195
1183,47.35,1.3590589472732217,1.201717277716717,1.184210096196504,0.5094944819315672
1184,47.39,1.3565436080033384,1.2059863082798348,1.1926640617407993,0.4893001132984422
1185,47.43,1.3666049650828715,1.2029479377352226,1.1924609403439403,0.473551872309513
1186,47.47,1.30372148333579,1.189722906837114,1.1813242318795636,0.4581234699883013
1187,47.51,1.263476055017658,1.1646666589303967,1.15857270289713,0.4374508244964391
1188,47.55,1.198077234000693,1.1299786446468398,1.127022567070154,0.4091049872767749
1189,47.59,1.1452551093331447,1.0910777285629645,1.091948713121595,0.37572033149996803
1190,47.63,1.0471568778076976,1.0540062568052466,1.0585896190603834,0.3435674028049452
1191,47.67,0.8886905038050524,1.022998935369288,1.03015234893747,0.3194461663894083
1192,47.71,0.8383837184073872,0.9994575200217114,1.0072569884695486,0.30789494697813075
1193,47.75,0.7428008261518234,0.982371897240845,0.9886252237220541,0.3099512701111489
1194,47.792,0.5943958092287112,0.9695342899171753,0.9722948483991324,0.3235734417334465
1195,47.832,0.44599079230559885,0.9586727726492044,0.956568794387446,0.3449913834667861
1196,47.872,0.31016247173190287,0.9483883221674325,0.9407126387632467,0.3702742595119564
1197,47.912,0.204518222396806,0.9390536696166819,0.9257203387532436,0.39633339950187313
1198,47.952,0.13157338357019152,0.932428734401504,0.9139243385829559,0.4208158790145115
1199,47.992,0.08629727671229286,0.930023394721413,0.907228000505097,0.44220924400486755
1200,48.032,0.08881261598217612,0.93207461759085,0.9059341609253282,0.4602548073157504
1201,48.072,0.12750004315654245,0.9377742688446664,0.9090097239625891,0.4758364637211537
1202,48.112,0.19788803961532075,0.9460087882106181,0.9150004753796891,0.4903310692430906
