,parameterName,value
0,r,0.7194815392270568
1,rmse,0.7482553164274813
2,n_luminance,5.000735440041992
3,tmax_luminance,0.18592005612441626
4,n_contrast,5.000106593911943
5,tmax_contrast,0.40221824285430846
6,weight_contrast,0.25803294419575656
7,regional_weight1,1.0
8,regional_weight2,2.0
9,regional_weight3,1.9999761808262897
10,regional_weight4,2.4244700902348917e-05
11,regional_weight5,0.5433385494814407
12,regional_weight6,0.3937806017175839
