,pupil,movie,l1,l2,l3,subject,condition,effort,luminance,pupil_pred_mixed,pupil_pred_pp,pupil_pred_mov
50,3.6993734493699604,2-2,64.57727469534466,51.065085013071695,133.38560964628346,s17,1back,1,64.57727469534466,3.6591682448744423,3.7480760449639887,3.979204920420492
51,3.574175666766764,3-1,50.6300187818287,44.845075542958575,124.98794760054977,s17,0back,0,50.6300187818287,3.9060384555539867,3.7480760449639887,4.223932872369904
52,3.8798702869481088,3-2,68.74304729456018,51.68995800425212,147.39625203742287,s17,2back,2,68.74304729456018,3.5854329405544862,3.7480760449639887,3.952533694160394
53,4.405769700308344,1-2,55.41833750372942,48.64522413686117,141.25915477096194,s18,0back,0,55.41833750372942,4.82125658523941,4.805255785696769,4.0824807185973
54,5.294687260135594,1-3,36.828353537551436,39.6695070350647,108.07875929327417,s18,0back,0,36.828353537551436,5.150304341064433,4.805255785696769,4.609761548861282
55,4.687154553352077,2-1,74.01818114056069,53.20677639770508,139.8051980036651,s18,2back,2,74.01818114056069,4.492034310570931,4.805255785696769,3.9491905227873
56,4.851345369125707,2-2,64.57727469534466,51.065085013071695,133.38560964628346,s18,1back,1,64.57727469534466,4.659140914019552,4.805255785696769,3.979204920420492
57,4.6493045704016485,3-1,50.6300187818287,44.845075542958575,124.98794760054977,s18,1back,1,50.6300187818287,4.906011124699097,4.805255785696769,4.223932872369904
58,4.943273260857244,3-2,68.74304729456018,51.68995800425212,147.39625203742287,s18,2back,2,68.74304729456018,4.585405609699596,4.805255785696769,3.952533694160394
59,5.027372246580555,1-2,55.41833750372942,48.64522413686117,141.25915477096194,s19,0back,0,55.41833750372942,4.857975557299205,4.844075400032163,4.0824807185973
60,5.087510778848996,1-3,36.828353537551436,39.6695070350647,108.07875929327417,s19,0back,0,36.828353537551436,5.187023313124228,4.844075400032163,4.609761548861282
61,4.063589381982934,2-1,74.01818114056069,53.20677639770508,139.8051980036651,s19,1back,1,74.01818114056069,4.528753282630726,4.844075400032163,3.9491905227873
62,5.318306748230261,2-2,64.57727469534466,51.065085013071695,133.38560964628346,s19,2back,2,64.57727469534466,4.695859886079347,4.844075400032163,3.979204920420492
