0.0,0.0,0.0,0.0
0.002,9.735123,6.1875834,9.417067
0.004,19.421568,12.336765,18.793541
0.006,29.05933,18.447618,28.12951
0.008,38.64841,24.52022,37.425068
0.01,48.188797,30.554636,46.680298
0.012,57.680496,36.550945,55.895298
0.014,67.1235,42.509224,65.070145
0.016,76.51781,48.42954,74.20494
0.018,85.863396,54.31196,83.29976
0.02,95.160286,60.156567,92.3547
0.022,104.40847,65.96343,101.36985
0.024,113.60794,71.732635,110.34531
0.026,122.75869,77.46423,119.28114
0.028,131.86072,83.15832,128.17746
0.03,140.914,88.81494,137.03433
0.032,149.9186,94.434204,145.85188
0.034,158.87444,100.01616,154.63016
0.036,167.78151,105.56087,163.36926
0.038,176.63988,111.068436,172.06929
0.04,185.4495,116.53892,180.73033
0.042,194.21036,121.97239,189.35248
0.044,202.92249,127.36893,197.93582
0.046,211.58585,132.72859,206.48042
0.048,220.20045,138.05148,214.9864
0.05,228.7663,143.33765,223.45384
0.052,237.28337,148.58716,231.88283
0.054,245.75168,153.80011,240.27344
0.056,254.1712,158.97656,248.62578
0.058,262.54193,164.11658,256.9399
0.06,270.86392,169.22026,265.21597
0.062,279.1371,174.28766,273.454
0.064,287.3615,179.31886,281.65414
0.066,295.5371,184.31392,289.8164
0.068,303.66394,189.27292,297.94098
0.07,311.7419,194.19594,306.02786
0.072,319.77112,199.08302,314.07718
0.074,327.75153,203.93431,322.08905
0.076,335.6831,208.7498,330.0635
0.078,343.5659,213.52962,338.00067
0.08,351.39984,218.2738,345.90063
0.082,359.185,222.98245,353.7635
0.084,366.92126,227.65562,361.5893
0.086,374.60876,232.2934,369.37817
0.088,382.2474,236.89583,377.1302
0.09,389.83722,241.46304,384.84546
0.092,397.37817,245.99504,392.52402
0.094,404.8703,250.49194,400.16602
0.096,412.31357,254.95383,407.77155
0.098,419.70798,259.38074,415.3406
0.1,427.05356,263.77277,422.8734
0.102,434.35028,268.12997,430.36996
0.104,441.5981,272.45245,437.83038
0.106,448.7971,276.74023,445.25473
0.108,455.9472,280.99347,452.64313
0.11,463.04843,285.21213,459.99567
0.112,470.1008,289.3964,467.3124
0.114,477.10428,293.54623,474.59344
0.116,484.05887,297.6618,481.8389
0.118,490.96457,301.74313,489.04883
0.12,497.82138,305.7903,496.22333
0.122,504.6293,309.80344,503.3625
0.124,511.3883,313.7825,510.4664
0.126,518.09845,317.72766,517.53516
0.128,524.75964,321.63898,524.56885
0.13,531.3719,325.51645,531.56757
0.132,537.9353,329.36026,538.5314
0.134,544.44977,333.1704,545.4604
0.136,550.91534,336.947,552.3547
0.138,557.3319,340.69006,559.2143
0.14,563.6996,344.39972,566.0395
0.142,570.0184,348.07605,572.83014
0.144,576.28815,351.71906,579.5864
0.146,582.50903,355.3289,586.30853
0.148,588.68097,358.9056,592.9964
0.15,594.80396,362.44925,599.6502
0.152,600.8779,365.95987,606.26996
0.154,606.903,369.43765,612.85583
0.156,612.87915,372.88257,619.4079
0.158,618.80634,376.2947,625.9262
0.16,624.68445,379.67413,632.4108
0.162,630.5137,383.021,638.86194
0.164,636.29395,386.3353,645.2796
0.166,642.02515,389.6171,651.6638
0.168,647.70746,392.86652,658.01483
0.17,653.34076,396.08365,664.3326
0.172,658.9251,399.2685,670.61725
0.174,664.4604,402.42114,676.8689
0.176,669.9467,405.54172,683.0876
0.178,675.38403,408.63025,689.27344
0.18,680.77234,411.68683,695.4266
0.182,686.11163,414.71152,701.547
0.184,691.4019,417.7044,707.6348
0.186,696.64325,420.66553,713.69025
0.188,701.83545,423.595,719.7132
0.19,706.9787,426.4929,725.70386
0.192,712.07294,429.35925,731.6623
0.194,717.11816,432.19415,737.5886
0.196,722.11426,434.99768,743.48285
0.198,727.0614,437.76993,749.34515
0.2,731.9595,440.51096,755.17566
0.202,736.80853,443.22083,760.9743
0.204,741.60846,445.8996,766.7413
0.206,746.35944,448.54736,772.4767
0.208,751.0613,451.1642,778.18054
0.21,755.7141,453.75018,783.85297
0.212,760.3179,456.3054,789.49414
0.214,764.87256,458.82986,795.104
0.216,769.3782,461.3237,800.6828
0.218,773.83466,463.78696,806.2304
0.22,778.2422,466.21976,811.74713
0.222,782.6005,468.6221,817.233
0.224,786.90985,470.9941,822.688
0.226,791.17004,473.33585,828.11224
0.228,795.38116,475.64737,833.506
0.23,799.5432,477.92877,838.86914
0.232,803.65607,480.1801,844.20184
0.234,807.7199,482.40146,849.5042
0.236,811.7346,484.59293,854.7763
0.238,815.70026,486.75455,860.01825
0.24,819.6167,488.8864,865.2301
0.242,823.4841,490.9886,870.412
0.244,827.3023,493.06113,875.5639
0.246,831.0715,495.10413,880.6861
0.248,834.79144,497.11768,885.77844
0.25,838.4623,499.1018,890.84125
0.252,842.084,501.05664,895.87445
0.254,845.65656,502.9822,900.87823
0.256,849.18,504.8786,905.85266
0.258,852.65424,506.74588,910.79767
0.26,856.0794,508.58414,915.7136
0.262,859.4554,510.39343,920.6004
0.264,862.7822,512.1739,925.45825
0.266,866.0599,513.9255,930.2871
0.268,869.2884,515.6484,935.08716
0.27,872.4677,517.3425,939.85846
0.272,875.59784,519.0082,944.6011
0.274,878.6788,520.64526,949.31506
0.276,881.7106,522.2539,954.0007
0.278,884.6932,523.83417,958.65784
0.28,887.6266,525.38617,963.28674
0.282,890.5108,526.9099,967.8874
0.284,893.3458,528.4055,972.45996
0.286,896.13165,529.87305,977.00446
0.288,898.8682,531.31256,981.521
0.29,901.55566,532.7242,986.0097
0.292,904.19385,534.1079,990.47064
0.294,906.78284,535.46387,994.9039
0.296,909.32263,536.79205,999.3096
0.298,911.8132,538.09265,1003.68774
0.3,914.25446,539.3657,1008.0385
0.302,916.64655,540.6112,1012.3619
0.304,918.9894,541.82935,1016.6581
0.306,921.283,543.0201,1020.9271
0.308,923.5274,544.1836,1025.1691
0.31,925.72253,545.3199,1029.3842
0.312,927.8684,546.4291,1033.5723
0.314,929.965,547.51117,1037.7336
0.316,932.01245,548.5663,1041.8684
0.318,934.0105,549.59454,1045.9763
0.32,935.95935,550.59595,1050.0579
0.322,937.85895,551.57056,1054.113
0.324,939.7093,552.5185,1058.1417
0.326,941.5103,553.4398,1062.1443
0.328,943.2621,554.3346,1066.1206
0.33,944.9646,555.20294,1070.0708
0.332,946.61774,556.04486,1073.9951
0.334,948.2217,556.8605,1077.8934
0.336,949.7763,557.6498,1081.766
0.338,951.2816,558.41296,1085.6129
0.34,952.7376,559.1501,1089.4341
0.342,954.14435,559.8611,1093.2297
0.344,955.5018,560.5462,1097.0
0.346,956.8098,561.2054,1100.7448
0.348,958.0686,561.8388,1104.4644
0.35,959.2781,562.4465,1108.1588
0.352,960.43823,563.0285,1111.8281
0.354,961.5491,563.5849,1115.4724
0.356,962.61053,564.1158,1119.0918
0.358,963.6227,564.6213,1122.6863
