,timeStamps,Actual pupil (z),Predicted pupil (z),Predicted pupil - luminance (z),Predicted pupil - contrast (z)
252,10.1,0.21814212869619085,0.6206272247543781,-0.3356113140225052,0.7205473827502656
253,10.14,0.14655735065246964,0.5239802161944236,-0.3412724220165748,0.6346367799903314
254,10.18,0.08421287050880508,0.41599689737883666,-0.3449374084760373,0.5373203414035493
255,10.22,0.01680775050763405,0.31647036467934353,-0.3463828963025252,0.4469982495295112
256,10.26,-0.06996395268710169,0.23964939046625341,-0.3453059835030242,0.3768423760555776
257,10.3,-0.19041819356844597,0.1905101523614006,-0.3412970281994636,0.33124678057087037
258,10.34,-0.35885590989396426,0.16480348311490012,-0.33385427302922865,0.30590046298129103
259,10.38,-0.3938198756750568,0.1534267734771745,-0.32244818715373064,0.29201600985332127
260,10.42,-0.32874735525212273,0.1478798567041762,-0.306621100892646,0.2815846772990361
261,10.46,-0.2136190498884701,0.1434250174940315,-0.2860890376712266,0.2703522362581065
262,10.5,-0.0584461165722427,0.13944016742198334,-0.2608083954319412,0.25804423947692245
263,10.54,0.0767045027676973,0.13821056539600035,-0.23098448676640437,0.24712501200853912
264,10.58,-0.03842380259595529,0.14345020738946568,-0.19702504300671683,0.24133799299205086
265,10.62,-0.013395910125596032,0.15922800898047798,-0.15946495507554778,0.24467694589477176
266,10.66,-0.06345169506631455,0.18897671058606672,-0.11889637671800153,0.2604911931967239
267,10.7,0.021643139332906933,0.23413408904852953,-0.07592892289421577,0.2902619405316974
268,10.74,0.06168776728548175,0.29047014830877976,-0.031186196526710407,0.3301959119794764
269,10.78,0.10173239523805656,0.3445423303248765,0.014672072906471439,0.3678755412512993
270,10.82,0.14177702319063137,0.38020053666481624,0.06092253483302942,0.3882919548414621
271,10.86,0.2018439651194936,0.38991367527981047,0.10676783166630989,0.38444272893211273
272,10.9,0.1918328081313499,0.37736439442914355,0.15136234921283365,0.35981853049264556
273,10.95,0.19683838662542175,0.353247881491804,0.19388281678767116,0.3245228279294807
274,10.99,0.07169892427362545,0.3302736230960947,0.23363363906126108,0.29062369633712964
275,11.03,-0.03842380259595529,0.3193645699002308,0.27015540160185797,0.26857313781936965
