0.0,,,
0.003334,,,
0.006667,,,
0.01,,,
0.013334,,,
0.016667,,,
0.02,,,
0.023334,,,
0.026667,,,
0.03,,,
0.033335,,,
0.036668,,,
0.040001,,,
0.043335,,,
0.046668,,,
0.050001,,,
0.053335,,,
0.056668,,,
0.060001,,,
0.063335,,,
0.066668,,,
0.070001,,,
0.073335,,,
0.076668,,,
0.080001,,,
0.083335,,,
0.086669,,,
0.090002,,,
0.093335,,,
0.096668996,,,
0.100002,1010.5562,529.86005,4.096308
0.103335,1012.1609,532.1027,4.2808743
0.106669,998.73254,516.2044,4.4091353
0.110001996,1060.969,455.05768,4.4843183
0.113335,1033.1426,506.93616,4.549713
0.116669,1017.4492,472.5914,4.624419
0.120002,1036.9757,528.4165,4.7051425
0.123336,1028.4423,526.36816,4.735623
0.126669,1031.7052,525.0533,4.761912
0.13000199,1020.8148,491.50464,4.7837133
0.133336,1021.0636,482.84558,4.811666
0.13666901,1024.7208,477.18262,4.8233523
0.140002,1023.61414,465.9871,4.832927
0.143336,1023.0512,475.6192,4.8237863
0.146669,1022.1545,503.7049,4.8129816
0.150002,1024.4806,501.53177,4.79674
0.153337,1024.298,510.59796,4.778423
0.15667,1024.6279,508.6876,4.7680554
0.160003,1024.0311,520.3087,4.769661
0.163337,1023.5019,515.16266,4.7729745
0.16667,1022.76556,508.38025,4.77914
0.17000301,1024.7166,505.99994,4.7840424
0.17333701,1023.26526,505.59985,4.791988
0.17667,1024.3818,507.68945,4.798329
0.180003,1024.9355,507.62952,4.8024497
0.183337,1025.4259,506.82584,4.806064
0.18667,1025.9578,504.6894,4.8071814
0.19000301,1026.1909,505.06863,4.8088903
0.19333701,1024.7449,505.59546,4.810887
0.19667,1024.4698,508.36343,4.811833
0.20000301,1025.1409,507.672,4.8134503
0.203337,1026.4049,509.0273,4.8137293
0.20667,1026.844,508.2915,4.8149314
0.210003,1026.2439,509.51163,4.814499
0.213337,1025.4747,507.6479,4.8141413
0.21666999,1027.4071,511.28604,4.8133307
0.22000301,1027.86,506.08252,4.8131204
0.223338,1028.6559,505.0241,4.8141656
0.22667101,1027.9452,507.25516,4.8158712
0.230004,1027.1638,509.30466,4.8159213
0.233338,1027.8655,509.58182,4.817704
