,parameterName,value
0,r,0.0847800533313336
1,rmse,1.2172147989808118
2,rf_lum_param1,30.0
3,rf_lum_param2,0.5677315820322903
4,rf_contrast_param1,5.0
5,rf_contrast_param2,0.27343710624123874
6,amplitudeWeightContrast,1.9999999845118674
7,weight1,1e-07
8,weight2,1e-07
