,timeStamps,Actual pupil (z),Predicted pupil (z),Predicted pupil - luminance (z),Predicted pupil - contrast (z)
0,0.0,-1.1787305003567081,1.3789135024333363,1.3787883714482465,0.4353136352447712
1,0.040000000000418395,-1.1853112110704422,1.3789135024333363,1.3787883714482465,0.4353136352447712
2,0.08200000000033471,-1.2280802023221653,1.3789135024333363,1.3787883714482465,0.4353136352447712
3,0.1240000000002511,-1.2102832409153708,1.3789135024333363,1.3787883714482465,0.4353136352447712
4,0.1660000000001674,-1.2280802023221653,1.3789135024333363,1.3787883714482465,0.4353136352447712
5,0.206000000000131,-1.263091024186435,1.378747413347327,1.3786222872663996,0.4353136352447712
6,0.2480000000000473,-1.2643090072504544,0.7264358128172833,0.7263299477372166,0.4353136350062506
7,0.29000000000041837,-1.2705272498065028,0.314022800292133,0.3139291130443339,0.4353116279180071
8,0.33200000000033475,-1.2327765288869417,0.38571940678106975,0.38562369783231565,0.4348201519602102
9,0.3740000000002511,-1.203346816109003,0.4152127191653937,0.41511944314970306,0.41778314919410436
10,0.4140000000002147,-1.1309297306427235,0.4215855273953446,0.4215242843645989,0.2516249563026579
11,0.45600000000013097,-1.0183664825191463,0.41909831335892334,0.4191627769437695,-0.3962407132432843
12,0.49800000000004735,-0.8999542140622521,0.40962157558080015,0.4099216084255236,-1.6095822453979334
13,0.5400000000004185,-0.7072022029548427,0.41680708076335404,0.4173252350115228,-2.7354857017138507
14,0.5820000000003348,-0.5344940055608649,0.433911384449555,0.43448054951681203,-3.0011429145702464
15,0.6220000000002984,-0.40451652638332575,0.43181165578270925,0.4322586766172334,-2.3709493177729244
16,0.6640000000002148,-0.3206648087873681,0.40597338354376006,0.4062326526465672,-1.3988161170669375
17,0.7060000000001311,-0.2209072679986225,0.3743055805147262,0.37440772053334787,-0.5837102679993464
18,0.7480000000000474,-0.05549796356869651,0.35241389514583843,0.35242084003045393,-0.08947424155462341
19,0.7900000000004185,0.020566317024593155,0.33201051061857095,0.3319729802890662,0.14298247640690762
20,0.8300000000003821,0.08601545871427116,0.3079776519985629,0.30792527220755495,0.2232176395549158
21,0.8720000000002984,0.15000121964311322,0.2920055252401409,0.2919524341212513,0.22931783800307853
22,0.9140000000002148,0.22892697246259136,0.2810517858807588,0.28100434964367527,0.20182460801007251
23,0.9560000000001311,0.3140664651280848,0.2715616761786476,0.27152121276429386,0.1673121531036925
24,0.9980000000000475,0.38779834192410073,0.26603562585491336,0.2659993623664694,0.14649539038078788
25,1.038000000000011,0.48283479124288653,0.2626789419525145,0.2626430697674177,0.14498862620823647
26,1.080000000000382,0.5715449329648229,0.2585403262315182,0.2585020059523503,0.15824314026933164
27,1.1220000000002983,0.6942325245983766,0.2470064638618592,0.2469635260172312,0.18381124161614631
28,1.1640000000002146,0.7765127963926973,0.23080975304758342,0.23076031106071235,0.21981804546295317
29,1.2040000000001783,0.8535451596431546,0.2238218868312668,0.22376465748005506,0.2610399756823427
30,1.2460000000000946,0.9241791719362284,0.2235421895314174,0.22347718351299503,0.30118531346072447
31,1.288000000000011,0.9590999395998333,0.22627613578883818,0.2262048122999346,0.33334698261007767
32,1.330000000000382,1.0128600460429484,0.22913455045347833,0.22906012205420015,0.3489231563055193
33,1.3720000000002983,1.0134363929272172,0.22722419650219589,0.22715075055276293,0.34414773784913155
34,1.412000000000262,1.0777508516884922,0.22562693299850997,0.22555620408650848,0.3303797178520757
35,1.4540000000001783,1.1170144831792572,0.22833349365008346,0.22826323732660458,0.32753055289603283
36,1.4960000000000946,1.1714792637425904,0.2289780034787431,0.22890475850565897,0.3428442961330133
37,1.538000000000011,1.2209370307488472,0.2067695197729891,0.20669244472633522,0.3659768433671694
38,1.580000000000382,1.330220054613133,0.1735453727807719,0.1734656885018003,0.38449106799472493
39,1.6200000000003456,1.4237661069108822,0.14442937195619293,0.1443485485686228,0.3947986195607183
40,1.662000000000262,1.4618432743078589,0.11591545510551232,0.11583466280747401,0.3989800114039342
41,1.7040000000001783,1.5394024546322183,0.0678982639263729,0.06781958783374151,0.3953785646040242
42,1.7460000000000946,1.6403104378344837,0.007143609255744514,0.007071234145173092,0.3721365335110052
43,1.788000000000011,1.702445584939621,-0.04571393847755249,-0.045774142107728,0.3174190277372609
44,1.8280000000004295,1.7304997198023746,-0.09458020898438087,-0.09462395289954682,0.23998019835120146
45,1.8700000000003454,1.6305035353818595,-0.11598115674792435,-0.11600923094928248,0.16243320168241157
46,1.912000000000262,1.4628158596750611,-0.11886732814849447,-0.11888138422893595,0.09058396569235275
47,1.9540000000001783,1.238520113429057,-0.12192493574256473,-0.12192364373647194,0.011902461561092061
48,1.996000000000095,1.1347416525805336,-0.12332208944913058,-0.12330455340513576,-0.07165211975478646
49,2.036000000000058,1.0345383434984845,-0.12828027912375975,-0.1282510199836508,-0.1313508634841533
50,2.0780000000004293,0.999322648327698,-0.13061558288977476,-0.13058619125806079,-0.13167850819137536
51,2.1200000000003456,0.9544396347153207,-0.019549734779347346,-0.019538070416152912,-0.05717406599120199
52,2.162000000000262,0.9642622966530616,0.17003552451288437,0.17001702498783602,0.0695077112854822
53,2.2020000000002256,1.0093569376370062,0.254075117257252,0.25402867970446147,0.20078223181995397
54,2.244000000000142,1.0634885176578734,0.29826261108018337,0.2981964114592575,0.29596307027313645
55,2.286000000000058,1.1487946105946008,0.36713377214915005,0.36706071998753803,0.3208135090800246
56,2.3280000000004293,1.2082056181295653,0.39662273124985736,0.3965699019512997,0.21203798550458325
57,2.3700000000003456,1.3159239502572648,0.412673347216117,0.4126760532814545,-0.07679097715294517
58,2.4100000000003092,1.4431885466397134,0.4368706737490064,0.43694321390864516,-0.44059616234099835
59,2.4520000000002256,1.5253044695178162,0.44368984777918496,0.4438065898078283,-0.6695748728350271
60,2.494000000000142,1.5396433496190018,0.4531134131655726,0.45323060953839617,-0.6733527301279661
61,2.536000000000058,1.4871304938551224,0.4756130143814711,0.47570064864383693,-0.5243326537707351
62,2.5780000000004293,1.4010409293725923,0.48872007095520575,0.48876820623969686,-0.32263992896694543
63,2.618000000000393,1.2837250708088184,0.49189308146405625,0.49190384785005903,-0.13041898377016015
64,2.6600000000003092,1.2051190104017069,0.4918068704877815,0.49178819961027936,0.02139634399992371
65,2.7020000000002256,1.1207832514771645,0.48904469197349326,0.4890059393496307,0.1253745629564844
