,parameterName,value
0,r,0.2515695200728711
1,rmse,1.2088576404486997
2,rf_lum_param1,29.932577611750993
3,rf_lum_param2,0.1
4,rf_contrast_param1,30.0
5,rf_contrast_param2,0.3998586774982572
6,amplitudeWeightContrast,0.00019391855562130885
7,weight1,0.019490286415724974
8,weight2,0.0020006747197021716
