,Actual pupil,Predicted pupil,residue
0,,5.805961997641845,
1,,5.800957219672483,
2,,5.795574255275006,
3,,5.789786115683546,
4,,5.78356268638755,
5,,5.776870671797912,
6,,5.769673341788349,
7,,5.761929299567343,
8,,5.753592190661526,
9,,5.7446141420623515,
10,,5.734948110666905,
11,,5.7245492069452,
12,,5.713376074221802,
13,,5.70139382073448,
14,,5.6885781322810764,
15,5.289493,5.674917142119598,-0.3854241421195974
16,5.2667074,5.660411098807404,-0.3937036988074043
17,5.228558,5.645072409318775,-0.4165144093187756
18,5.1956034,5.628926678638631,-0.43332327863863096
19,5.169853,5.6120128280626655,-0.44215982806266574
20,5.150869,5.594381655130732,-0.443512655130732
21,5.141328,5.576092882040134,-0.43476488204013464
22,5.1427536,5.557212478034081,-0.41445887803408077
23,5.1464505,5.5378104843873235,-0.3913599843873232
24,5.1521177,5.517957130727398,-0.365839430727398
25,5.1595626,5.497720358562307,-0.338157758562307
26,5.1685944,5.4771698069097345,-0.3085754069097346
27,5.179022,5.456379418324986,-0.2773574183249865
28,5.1906533,5.435426749307936,-0.2447734493079361
29,5.203297,5.414391334339304,-0.2110943343393039
30,5.2167625,5.3933528280007295,-0.1765903280007297
31,5.230858,5.372389280200249,-0.1415312802002493
32,5.245392,5.351575745851224,-0.10618374585122403
33,5.2601733,5.330983338366254,-0.07081003836625399
34,5.27501,5.310678771135697,-0.035668771135696886
35,5.2897115,5.290724381353764,-0.0010128813537635395
36,5.304086,5.271178591708792,0.03290740829120775
37,5.317942,5.252096735633236,0.06584526436676441
38,5.331089,5.233532150086352,0.09755684991364877
39,5.343334,5.21553742575555,0.12779657424444935
40,5.354487,5.198165697869238,0.15632130213076145
41,5.3643565,5.181471861331076,0.18288463866892446
42,5.3727503,5.165513601339383,0.20723669866061645
43,5.3794775,5.150352144547408,0.2291253554525925
44,5.384347,5.136052655328548,0.24829434467145184
45,5.3871675,5.1226842256503105,0.2644832743496899
46,5.373329,5.110319433911359,0.2630095660886411
47,5.3163657,5.099033476095509,0.21733222390449125
48,5.263806,5.088902899880709,0.1749031001192911
49,5.2190223,5.080003997107263,0.13901830289273676
50,5.174664,5.072410930676344,0.1022530693236563
51,5.125417,5.06619368729037,0.059223312709629994
52,5.0638986,5.061415956681126,0.002482643318874267
53,4.992373,5.081780231291761,-0.08940723129176131
54,4.9143653,5.105788866523368,-0.19142356652336812
55,4.8420787,5.110283715367818,-0.26820501536781816
56,4.779171,5.114124170578119,-0.33495317057811924
57,4.7156663,5.120276209872115,-0.4046099098721152
58,4.652506,5.127698091250237,-0.4751920912502374
59,4.5906324,5.137643516960835,-0.5470111169608352
60,4.530989,5.148791526118619,-0.6178025261186191
61,4.4745154,5.162153692343493,-0.6876382923434932
62,4.422154,5.180854159353627,-0.7587001593536273
63,4.3748474,5.195097284474785,-0.8202498844747845
64,4.3335376,5.213704509599391,-0.8801669095993914
65,4.2991667,5.229972600463478,-0.9308059004634783
66,4.2726765,5.246963095321595,-0.9742865953215949
67,4.255009,5.265775867150268,-1.0107668671502674
68,4.2471066,5.2832178500973646,-1.0361112500973642
69,4.2476473,5.305403009504355,-1.057755709504355
70,4.2490673,5.327842651332113,-1.078775351332113
71,4.250795,5.348309564722434,-1.0975145647224336
72,4.2528586,5.369926384145144,-1.117067784145144
73,4.2552876,5.389192876624769,-1.1339052766247688
74,4.2581096,5.407424662570681,-1.1493150625706807
75,4.2613535,5.425425287365012,-1.1640717873650122
76,4.265048,5.442791999480037,-1.177743999480037
77,4.2692213,5.460085125373279,-1.1908638253732793
78,4.2739024,5.477095333316852,-1.2031929333168518
79,4.279119,5.494934526718435,-1.2158155267184352
80,4.2849,5.5136883812057365,-1.228788381205736
81,4.2912745,5.537582044846845,-1.2463075448468448
82,4.29827,5.563599484219711,-1.2653294842197118
83,4.3059163,5.58113837005051,-1.2752220700505106
84,4.3142405,5.602389859094393,-1.2881493590943922
85,4.323272,5.623549428813953,-1.3002774288139527
86,4.3330393,5.644991167925268,-1.3119518679252673
87,4.34357,5.661550132053962,-1.317980132053962
88,4.3548927,5.672336661749418,-1.3174439617494187
89,4.367038,5.684480232729916,-1.317442232729916
90,4.3800325,5.698485995687875,-1.3184534956878746
91,4.3939056,5.710386806065454,-1.316481206065454
92,4.4086857,5.718201019935819,-1.3095153199358185
93,4.424401,5.725394869233349,-1.3009938692333494
94,4.4410796,5.732830775116466,-1.2917511751164659
95,4.4587502,5.743225550544551,-1.2844753505445512
96,4.4774423,5.752959529052191,-1.2755172290521912
97,4.497184,5.76121122716294,-1.2640272271629405
98,4.518003,5.77377534740699,-1.2557723474069897
99,4.539929,5.784987191249041,-1.2450581912490408
100,4.562989,5.778012011985442,-1.2150230119854424
101,4.5872135,5.770642513101141,-1.183429013101141
102,4.61263,5.762856937468616,-1.1502269374686156
103,4.6392665,5.754624704206104,-1.115358204206104
104,4.667152,5.745904406482268,-1.078752406482268
105,4.696315,5.736644387745269,-1.0403293877452686
106,4.726784,5.726782331629229,-0.9999983316292287
107,4.758588,5.716248273684475,-0.9576602736844757
108,4.7917547,5.704972278860767,-0.9132175788607668
109,4.8263135,5.692890255992538,-0.8665767559925373
110,4.8622923,5.679947390198379,-0.8176550901983788
111,4.8997197,5.666100662059364,-0.7663809620593636
112,4.9386244,5.651320845587988,-0.7126964455879881
113,4.979035,5.635593617786705,-0.6565586177867058
114,5.02035,5.618920108730519,-0.5985701087305193
115,5.0633173,5.601316468074037,-0.5379991680740375
116,5.109068,5.5828129654349805,-0.4737449654349808
117,5.156564,5.563453427117532,-0.40688942711753207
118,5.204772,5.543294699345397,-0.3385226993453969
119,5.2526526,5.522405711921565,-0.26975311192156504
120,5.299169,5.5008660831401786,-0.20169708314017853
121,5.343285,5.478764508903222,-0.1354795089032219
122,5.383963,5.456197163788149,-0.07223416378814917
123,5.420166,5.433265850291097,-0.013099850291096615
124,5.4508576,5.410075022249735,0.040782577750264615
125,5.4750004,5.38672149611908,0.08827890388092019
126,5.4915576,5.363283280609144,0.1282743193908562
127,5.499492,5.339817869500359,0.1596741304996412
128,5.461997,5.3163745892963625,0.14562241070363768
129,5.4021826,5.293004076032782,0.10917852396721806
130,5.3363013,5.26976117773048,0.06654012226951966
131,5.268559,5.246705583592119,0.021853416407880744
132,5.194358,5.223901352495178,-0.029543352495177366
133,5.1125402,5.201415858160887,-0.08887565816088738
134,5.033478,5.179318442821819,-0.14584044282181896
135,4.9629126,5.157678969260011,-0.19476636926001056
136,4.899085,5.136566409505769,-0.23748140950576868
137,4.8462024,5.116047579637906,-0.26984517963790555
138,4.8034186,5.096186110323297,-0.29276751032329695
139,4.7674475,5.0770417241291845,-0.30959422412918425
140,4.737296,5.058669868851894,-0.3213738688518939
