,Actual pupil,Predicted pupil,residue
0,,5.430972244744835,
1,,5.4621849330881265,
2,,5.497782221622837,
3,,5.53673261811967,
4,,5.578043684176565,
5,,5.620677642780583,
6,,5.66292239723644,
7,,5.701881364586576,
8,5.652288,5.73401550935941,-0.08172750935940964
9,5.650588,5.756095661234742,-0.10550766123474187
10,5.681389,5.7658162879457295,-0.08442728794572929
11,5.697669,5.762006186419406,-0.06433718641940533
12,5.711501,5.74459585989509,-0.033094859895089535
13,5.7371793,5.714436625676961,0.022742674323039225
14,5.7604,5.673044120824332,0.0873558791756679
15,5.7784705,5.62235201778885,0.15611848221115032
16,5.776913,5.564516549565422,0.21239645043457855
17,5.7628937,5.501777753755694,0.26111594624430623
18,5.7351513,5.436365307373022,0.29878599262697847
19,5.7227774,5.37043026907587,0.35234713092413017
20,5.7107744,5.305976518852233,0.4047978811477666
21,5.6990294,5.244788175110731,0.45424122488926866
22,5.687545,5.188367854303808,0.4991771456961924
23,5.6763244,5.137893899734955,0.5384305002650454
24,5.66537,5.094187977445873,0.5711820225541269
25,5.6546855,5.057702810937718,0.5969826890622825
26,5.6442733,5.028541550520578,0.6157317494794219
27,5.6341367,5.006504463718765,0.6276322362812348
28,5.624279,4.991164541764868,0.6331144582351316
29,5.614702,4.981950282173026,0.6327517178269746
30,5.60541,4.978209822264974,0.627200177735026
31,5.5964055,4.979252309159765,0.6171531908402352
32,5.587691,4.984384881770452,0.6033061182295487
33,5.57927,4.992943593302846,0.5863264066971539
34,5.571145,5.00431441410791,0.5668305858920899
35,5.5633197,5.017941274879392,0.5453784251206084
36,5.555796,5.033323043506035,0.5224729564939645
37,5.5485783,5.050011092385417,0.49856720761458284
38,5.5416684,5.0676113509990595,0.47405704900094037
39,5.5350695,5.0857862453709,0.44928325462909946
40,5.5287848,5.104251824571274,0.42453297542872637
41,5.522817,5.122777562707682,0.4000394372923175
42,5.51717,5.14119453776745,0.3759754622325504
43,5.511845,5.159411476956567,0.352433523043433
44,5.5068464,5.1773416326684565,0.3295047673315432
45,5.5021772,5.194910704965469,0.30726649503453096
46,5.4978395,5.212091208319579,0.28574829168042104
47,5.4938364,5.228876646827364,0.2649597531726364
48,5.4901714,5.2452778513655876,0.24489354863441282
49,5.4868474,5.261342277674066,0.22550512232593434
50,5.483867,5.277121124084047,0.20674587591595284
51,5.4812336,5.292674945108948,0.18855865489105206
52,5.47895,5.30806048994109,0.1708895100589105
53,5.477019,5.323314018512539,0.15370498148746137
54,5.4754434,5.338452591177364,0.13699080882263548
55,5.474227,5.3534691541230375,0.12075784587696248
56,5.473372,5.368318355228311,0.10505364477168921
57,5.4728813,5.382897547307658,0.08998375269234238
58,5.478122,5.397079115778052,0.08104288422194816
59,5.4783173,5.410536889218881,0.0677804107811184
60,5.4729013,5.4229850686803776,0.04991623131962264
61,5.4518266,5.434127100109864,0.01769949989013675
62,5.4282827,5.443739512526989,-0.015456812526989161
63,5.4032965,5.451646517311845,-0.048350017311845406
64,5.377354,5.457767507015714,-0.08041350701571393
65,5.3509464,5.462106536673575,-0.1111601366735755
66,5.324559,5.4647371587759,-0.14017815877590056
67,5.298672,5.465795566955466,-0.16712356695546582
68,5.273771,5.465476868504144,-0.19170586850414395
69,5.25034,5.464031028217166,-0.21369102821716623
70,5.228864,5.461739046215088,-0.2328750462150886
71,5.2098293,5.458892400199291,-0.24906310019929112
72,5.1937194,5.455786532916815,-0.2620671329168154
73,5.1810217,5.452706432526179,-0.27168473252617975
74,5.172219,5.449907688236984,-0.2776886882369842
75,5.167797,5.447584236604557,-0.27978723660455707
76,5.170468,5.445837217945729,-0.27536921794572944
77,5.1756096,5.444661707008665,-0.26905210700866533
78,5.1805277,5.4439775770409655,-0.2634498770409657
79,5.1852274,5.443682921176884,-0.2584555211768844
80,5.189713,5.443752448373084,-0.2540394483730841
81,5.19399,5.444086953852399,-0.25009695385239894
82,5.198064,5.444592058556626,-0.24652805855662674
83,5.201938,5.445314388420571,-0.24337638842057085
84,5.2056193,5.44630457082861,-0.24068527082860935
85,5.209111,5.447620018584259,-0.2385090185842591
86,5.2124195,5.449310664720852,-0.23689116472085203
87,5.2155485,5.45142303627032,-0.2358745362703205
88,5.2185035,5.453996585730966,-0.23549308573096628
89,5.22129,5.457057851413019,-0.23576785141301926
90,5.2239122,5.460614703962522,-0.23670250396252168
91,5.2263756,5.4646374514404705,-0.23826185144047063
92,5.228685,5.469026652342605,-0.24034165234260563
93,5.2308455,5.473520602890746,-0.2426751028907459
94,5.2328615,5.4777840945166885,-0.24492259451668819
95,5.2347383,5.481495964478243,-0.24675766447824277
96,5.236481,5.484334165498247,-0.24785316549824632
97,5.2380953,5.4861833145454835,-0.24808801454548313
98,5.239585,5.487262502999456,-0.2476775029994558
99,5.240955,5.488106729393576,-0.24715172939357632
100,5.2422113,5.489472090294116,-0.24726079029411618
101,5.243358,5.492200321704535,-0.24884232170453569
102,5.2444005,5.497097459491961,-0.2526969594919608
103,5.2453437,5.504835745541368,-0.25949204554136784
104,5.2461925,5.515786828347943,-0.26959432834794317
105,5.2469516,5.52937014223658,-0.2824185422365799
106,5.2476263,5.5435201910708765,-0.29589389107087616
107,5.248222,5.555185186010095,-0.306963186010095
108,5.248743,5.5612794926115905,-0.31253649261159033
109,5.2491946,5.559376820417819,-0.3101822204178193
110,5.2495813,5.548055410800073,-0.2984741108000728
111,5.249909,5.526934804081896,-0.27702580408189625
112,5.2501817,5.496530059946623,-0.24634835994662296
113,5.250405,5.458031119599614,-0.20762611959961408
114,5.250583,5.413055537639167,-0.16247253763916714
115,5.250722,5.363420746728805,-0.11269874672880498
116,5.250826,5.310958841834969,-0.06013284183496914
117,5.2509003,5.257409165700411,-0.006508865700411093
118,5.2509494,5.204379480572524,0.04656991942747535
119,5.2509794,5.153317062251765,0.0976623377482353
120,5.250994,5.105476913251467,0.1455170867485336
121,5.250999,5.061891904493301,0.18910709550669935
122,5.2554135,5.023360913035953,0.2320525869640475
123,5.2569633,4.9904524471744605,0.2665108528255393
124,5.2506614,4.963446652197257,0.2872147478027429
125,5.240414,4.942214532464797,0.29819946753520377
126,5.224087,4.9261559180603935,0.2979310819396064
127,5.1947227,4.914356844631219,0.2803658553687809
128,5.1540112,4.905939597069374,0.2480716029306258
129,5.1084604,4.90015510373917,0.20830529626083027
130,5.062199,4.896386384543269,0.16581261545673076
131,5.018514,4.894378132515968,0.12413586748403205
132,4.979855,4.894352163074268,0.08550283692573135
133,4.942494,4.896942443554268,0.04555155644573183
134,4.9047995,4.903026514576721,0.001772985423278861
135,4.865392,4.913541263695018,-0.04814926369501826
136,4.826461,4.929314705466283,-0.10285370546628325
137,4.7934747,4.950955823623901,-0.1574811236239011
138,4.769539,4.978782849409541,-0.20924384940954077
139,4.752449,5.012808040794416,-0.2603590407944161
140,4.7386703,5.05275071468827,-0.3140804146882701
141,4.731419,5.098086410584402,-0.36666741058440255
142,4.7237253,5.1481009453470135,-0.42437564534701355
143,4.7204022,5.201948841104246,-0.48154664110424594
144,4.719723,5.258713860248592,-0.5389908602485916
145,4.7209296,5.317461643357124,-0.596532043357124
146,4.725304,5.377283612726245,-0.6519796127262447
147,4.7304974,5.437330001771966,-0.7068326017719659
148,4.735865,5.496830774324328,-0.7609657743243279
149,4.7414055,5.55501147701684,-0.8136059770168398
150,4.747117,5.61051638012314,-0.8633993801231394
151,4.7529964,5.660944932235234,-0.9079485322352339
152,4.7590427,5.703292852323086,-0.944250152323086
153,4.7652526,5.734775643010958,-0.969523043010958
154,4.771625,5.753415443658456,-0.9817904436584559
155,4.7781577,5.758248356819079,-0.9800906568190788
156,4.7848477,5.7492179829504835,-0.9643702829504832
157,4.7916937,5.726991949049684,-0.9352982490496844
158,4.7986937,5.692810861386297,-0.8941171613862968
159,4.805845,5.648368959725861,-0.8425239597258614
160,4.813145,5.595727842086143,-0.7825828420861436
161,4.820593,5.537202927946574,-0.7166099279465747
162,4.828186,5.475207557480319,-0.6470215574803193
163,4.835922,5.412108482632935,-0.5761864826329353
164,4.8437986,5.35009489525058,-0.5062962952505794
165,4.8518143,5.291066837999189,-0.43925253799918895
166,4.8599663,5.236553023638816,-0.37658672363881607
167,4.868253,5.1876881077512325,-0.3194351077512323
168,4.8766727,5.14515291252534,-0.2684802125253398
169,4.885222,5.109314913435149,-0.22409291343514948
170,4.8939,5.080258735528485,-0.1863587355284846
171,4.9027033,5.057856293135626,-0.15515299313562636
172,4.911631,5.041777470946969,-0.1301464709469693
173,4.9206805,5.031554681500009,-0.1108741815000096
174,4.9298496,5.0266291171979685,-0.09677951719796862
175,4.939136,5.026395994399369,-0.0872599943993686
176,4.9485383,5.0302342271638665,-0.08169592716386642
177,4.9580536,5.037529695298497,-0.07947609529849675
178,4.96768,5.047697915247682,-0.08001791524768276
179,4.977416,5.0602610732857825,-0.08284507328578261
180,4.9872584,5.07469429992848,-0.08743589992848033
181,4.9972057,5.090484974897106,-0.09327927489710586
182,5.007256,5.107271720220177,-0.1000157202201768
183,5.017407,5.124720071509342,-0.107313071509342
184,5.027656,5.142554340426517,-0.11489834042651648
185,5.0380015,5.160541875845796,-0.12254037584579613
186,5.0484414,5.178470073636849,-0.13002867363684967
187,5.058973,5.196147205395911,-0.13717420539591085
188,5.069595,5.213409416114124,-0.14381441611412438
189,5.0803046,5.230125063080388,-0.14982046308038832
190,5.091103,5.246186494180025,-0.15508349418002432
191,5.1019883,5.26151319249391,-0.15952489249390922
192,5.112955,5.276061817481589,-0.16310681748158906
