,Actual pupil,Predicted pupil,residue
0,,5.247633463073439,
1,,5.228560378891064,
2,,5.2075921656297055,
3,,5.184792753168042,
4,,5.160267331221822,
5,,5.134162261172057,
6,,5.106663778752198,
7,,5.077995498923204,
8,5.652288,5.048414777410401,0.6038732225895993
9,5.650588,5.018208026622699,0.6323799733773008
10,5.681389,4.987685124618958,0.6937038753810425
11,5.697669,4.957173091880588,0.7404959081194127
12,5.711501,4.9270092394933105,0.7844917605066897
13,5.7371793,4.897534011758122,0.8396452882418783
14,5.7604,4.869083754151709,0.8913162458482908
15,5.7784705,4.841983632187549,0.9364868678124507
16,5.776913,4.816540907739947,0.9603720922600534
17,5.7628937,4.793038748896679,0.9698549511033212
18,5.7351513,4.77173071190606,0.9634205880939399
19,5.7227774,4.752835994862969,0.969941405137031
20,5.7107744,4.736535527301088,0.974238872698912
21,5.6990294,4.722968930583234,0.9760604694167654
22,5.687545,4.7122323611375885,0.9753126388624116
23,5.6763244,4.704377230502326,0.9719471694976747
24,5.66537,4.699409780551765,0.9659602194482355
25,5.6546855,4.697291477749545,0.9573940222504556
26,5.6442733,4.697940177054387,0.9463331229456129
27,5.6341367,4.70123199588853,0.9329047041114702
28,5.624279,4.707003833357082,0.9172751666429173
29,5.614702,4.715056470609076,0.8996455293909245
30,5.60541,4.725158193945839,0.8802518060541606
31,5.5964055,4.737048890353562,0.8593566096464382
32,5.587691,4.750444571980908,0.8372464280190925
33,5.57927,4.76504228829695,0.8142277117030501
34,5.571145,4.780525379990718,0.7906196200092817
35,5.5633197,4.796569016516917,0.7667506834830835
36,5.555796,4.812845940656772,0.7429500593432277
37,5.5485783,4.829032321024831,0.7195459789751686
38,5.5416684,4.844813590439066,0.6968548095609339
39,5.5350695,4.8598901281001865,0.6751793718998131
40,5.5287848,4.881618607737502,0.6471661922624987
41,5.522817,4.901940684524491,0.6208763154755088
42,5.51717,4.914582913654055,0.6025870863459453
43,5.511845,4.925659764800536,0.5861852351994639
44,5.5068464,4.934240337553395,0.5726060624466047
45,5.5021772,4.9407378122116,0.5614393877884005
46,5.4978395,4.95122435092514,0.5466151490748601
47,5.4938364,4.976135529995757,0.5177008700042434
48,5.4901714,4.9973814550951445,0.49278994490485584
49,5.4868474,4.997799604630899,0.4890477953691015
50,5.483867,5.002828321221833,0.48103867877816686
51,5.4812336,5.006021867326839,0.4752117326731611
52,5.47895,4.998219714519294,0.48073028548070607
53,5.477019,4.984375038544212,0.49264396145578804
54,5.4754434,4.969855716400169,0.5055876835998303
55,5.474227,4.9570570347364615,0.5171699652635384
56,5.473372,4.9450253984564325,0.5283466015435678
57,5.4728813,4.93096194726167,0.5419193527383301
58,5.478122,4.920518609631259,0.5576033903687412
59,5.4783173,4.90649800498659,0.5718192950134098
60,5.4729013,4.894364588035042,0.5785367119649578
61,5.4518266,4.868997381961286,0.5828292180387145
62,5.4282827,4.844142198148558,0.5841405018514418
63,5.4032965,4.819887575024339,0.5834089249756609
64,5.377354,4.796303726873555,0.5810502731264453
65,5.3509464,4.773441173236546,0.5775052267634537
66,5.324559,4.751329934151348,0.5732290658486514
67,5.298672,4.729979476039267,0.568692523960733
68,5.273771,4.709379576124337,0.5643914238756631
69,5.25034,4.689502223761977,0.5608377762380226
