,Actual pupil,Predicted pupil,residue
0,,5.1156371103380724,
1,,5.103591835284441,
2,,5.092020453640419,
3,6.075362,5.080932594217682,0.9944294057823182
4,6.101314,5.070331912174391,1.0309820878256097
5,6.1390653,5.060215332885548,1.0788499671144525
6,6.1809397,5.050572473068449,1.1303672269315506
7,6.2018347,5.041385389998519,1.1604493100014812
8,6.212711,5.032628759147273,1.1800822408527267
9,6.2230463,5.024270531440115,1.1987757685598854
10,6.220931,5.016273049765849,1.204657950234151
11,6.1763773,5.008594508328377,1.1677827916716232
12,6.1068125,5.001190577369947,1.1056219226300534
13,6.011761,4.9940160492086205,1.0177449507913794
14,5.9177094,4.987026394393139,0.9306830056068609
15,5.8276606,4.980179113933431,0.8474814860665685
16,5.7445135,4.973434820531607,0.7710786794683928
17,5.687489,4.966758050045606,0.7207309499543939
18,5.6216965,4.960117851177023,0.6615786488229762
19,5.5442758,4.953488236796347,0.5907875632036532
20,5.4806266,4.946848539381053,0.5337780606189471
21,5.4210978,4.940183620719801,0.480914179280199
22,5.3728356,4.933483852331831,0.4393517476681694
23,5.3262153,4.926744795046613,0.39947050495338754
24,5.279542,4.919966587698251,0.3595754123017496
25,5.2527466,4.913153151301285,0.33959344869871533
26,5.233996,4.906311285868916,0.3276847141310846
27,5.227172,4.89944971969634,0.3277222803036608
28,5.23099,4.892578159828985,0.3384118401710152
29,5.2384224,4.88570634434848,0.35271605565151987
30,5.2492533,4.878843057082893,0.37041024291710745
31,5.263267,4.871995072109164,0.39127192789083587
32,5.2802477,4.8651660874103495,0.4150816125896508
33,5.299979,4.858355836713315,0.4416231632866854
34,5.3222466,4.85155963770272,0.4706869622972798
35,5.346833,4.844768523615144,0.5020644763848559
36,5.373524,4.837969911611865,0.5355540883881345
37,5.4021034,4.831148669479158,0.5709547305208416
38,5.432355,4.824288420857714,0.6080665791422861
39,5.4640627,4.817372944816226,0.6466897551837745
40,5.497011,4.810387580485765,0.6866234195142349
41,5.530985,4.808736998502075,0.7222480014979249
42,5.5657682,4.811893866551043,0.753874333448957
43,5.601145,4.8144369746527715,0.7867080253472283
44,5.636899,4.816752990888238,0.8201460091117614
45,5.672815,4.818761121998364,0.8540538780016362
46,5.708678,4.820410554048682,0.8882674459513176
47,5.744271,4.821748725541332,0.9225222744586681
48,5.779378,4.8228706440688995,0.9565073559311008
49,5.813784,4.823070144794023,0.9907138552059767
50,5.847274,4.822120269526656,1.0251537304733436
51,5.8653913,4.820687964256471,1.0447033357435291
52,5.840721,4.819014166586463,1.0217068334135373
53,5.7964664,4.817135753827564,0.9793306461724356
54,5.748173,4.815071619966564,0.9331013800334365
55,5.7021985,4.81340686150257,0.8887916384974295
56,5.6623282,4.812046942607861,0.8502812573921394
57,5.632817,4.810526906030405,0.8222900939695954
58,5.618199,4.8089723652721,0.8092266347278994
59,5.6105247,4.807363416607424,0.8031612833925763
60,5.614323,4.805724530161126,0.8085984698388735
61,5.6179276,4.804005188394117,0.8139224116058825
62,5.626742,4.801694092089395,0.825047907910605
63,5.6244826,4.79877092253658,0.8257116774634206
64,5.6198277,4.795822280658414,0.824005419341586
65,5.6128545,4.792996196043984,0.8198583039560159
66,5.6036386,4.790287635521686,0.8133509644783139
67,5.592257,4.787678347082683,0.8045786529173169
68,5.578785,4.785205249868483,0.7935797501315172
69,5.5632997,4.782855703546955,0.7804439964530445
70,5.5458775,4.780589731963563,0.7652877680364369
71,5.526594,4.778424176610657,0.7481698233893432
72,5.505527,4.7763778349844666,0.7291491650155333
73,5.4827514,4.774471349860713,0.7082800501392867
74,5.458344,4.772711464112169,0.685632535887831
75,5.432381,4.771143429568219,0.6612375704317817
76,5.40494,4.769799911555297,0.6351400884447029
77,5.3760953,4.768645607364017,0.6074496926359831
78,5.3459244,4.767670124065232,0.5782542759347686
79,5.3145037,4.7668492437438985,0.5476544562561019
80,5.2819085,4.766139427574665,0.5157690724253348
81,5.248217,4.765533132491556,0.4826838675084444
82,5.213504,4.765046063443114,0.4484579365568866
83,5.177846,4.764707366511071,0.4131386334889289
84,5.1413198,4.764511827790112,0.37680797220988804
85,5.1040015,4.764437526513648,0.33956397348635203
86,5.0659685,4.764489141324569,0.3014793586754312
87,5.027295,4.764656171616117,0.2626388283838823
88,4.988059,4.764923452410887,0.2231355475891128
89,4.948336,4.765287585734235,0.18304841426576512
90,4.908204,4.765738432720019,0.14246556727998083
91,4.867737,4.766271039045614,0.10146596095438554
92,4.827012,4.766904866449123,0.06010713355087649
93,4.7861056,4.76766598515627,0.01843961484372958
94,4.7450943,4.76854863397713,-0.02345433397713048
95,4.704056,4.769544140316393,-0.06548814031639338
96,4.663064,4.770611877168246,-0.10754787716824588
97,4.6221957,4.771722142306283,-0.14952644230628298
98,4.581528,4.772882385645874,-0.1913543856458748
99,4.5411377,4.77401526571372,-0.23287756571371965
100,4.501101,4.775030161843242,-0.2739291618432418
101,4.4614925,4.775812836066191,-0.31432033606619036
102,4.42239,4.776171769543837,-0.3537817695438372
103,4.3838696,4.775907970070106,-0.39203837007010645
104,4.3460083,4.774862469743827,-0.4288541697438264
105,4.3088813,4.772969230149535,-0.4640879301495344
106,4.272566,4.7702196030191,-0.4976536030191001
