,0,1,2,3
0,0.0,,,
1,0.002,,,
2,0.004,,,
3,0.006,,,
4,0.008,,,
5,0.01,,,
6,0.012,,,
7,0.014,,,
8,0.016,,,
9,0.018,,,
10,0.02,,,
11,0.022,,,
12,0.024,,,
13,0.026,,,
14,0.028,,,
15,0.03,,,
16,0.032,,,
17,0.034,,,
18,0.036,,,
19,0.038,,,
20,0.04,,,
21,0.042,,,
22,0.044,,,
23,0.046,,,
24,0.048,,,
25,0.05,,,
26,0.052,,,
27,0.054,,,
28,0.056,,,
29,0.058,,,
30,0.06,,,
31,0.062,,,
32,0.064,898.0,537.0,941.0
33,0.066,898.0,537.0,942.0
34,0.068,898.0,537.0,943.0
35,0.07,898.0,537.0,941.0
36,0.072,897.0,537.0,938.0
37,0.074,897.0,536.0,936.0
38,0.076,897.0,536.0,934.0
39,0.078,897.0,536.0,934.0
40,0.08,898.0,536.0,936.0
41,0.082,898.0,536.0,936.0
42,0.084,898.0,536.0,937.0
43,0.086,898.0,536.0,940.0
44,0.088,898.0,535.0,941.0
45,0.09,898.0,535.0,938.0
46,0.092,897.0,535.0,939.0
47,0.094,897.0,535.0,936.0
48,0.096,897.0,535.0,935.0
49,0.098,897.0,535.0,936.0
50,0.1,897.0,536.0,936.0
51,0.102,897.0,536.0,937.0
52,0.104,898.0,536.0,938.0
53,0.106,898.0,536.0,939.0
54,0.108,898.0,536.0,939.0
55,0.11,898.0,536.0,937.0
56,0.112,898.0,536.0,935.0
57,0.114,898.0,536.0,934.0
58,0.116,899.0,536.0,936.0
59,0.118,899.0,536.0,936.0
60,0.12,899.0,535.0,934.0
61,0.122,899.0,535.0,934.0
62,0.124,899.0,535.0,936.0
63,0.126,899.0,535.0,936.0
64,0.128,899.0,535.0,936.0
65,0.13,899.0,535.0,937.0
66,0.132,899.0,535.0,938.0
67,0.134,899.0,535.0,939.0
68,0.136,898.0,535.0,940.0
69,0.138,898.0,535.0,940.0
70,0.14,898.0,535.0,942.0
71,0.142,899.0,535.0,940.0
72,0.144,899.0,535.0,942.0
73,0.146,899.0,535.0,942.0
74,0.148,899.0,535.0,943.0
75,0.15,899.0,535.0,943.0
76,0.152,899.0,536.0,941.0
77,0.154,899.0,535.0,941.0
78,0.156,899.0,535.0,941.0
79,0.158,899.0,535.0,942.0
80,0.16,899.0,536.0,942.0
81,0.162,900.0,536.0,942.0
82,0.164,899.0,536.0,942.0
83,0.166,899.0,536.0,941.0
84,0.168,899.0,536.0,940.0
85,0.17,899.0,536.0,938.0
86,0.172,899.0,536.0,936.0
87,0.174,899.0,536.0,935.0
88,0.176,899.0,536.0,935.0
89,0.178,899.0,536.0,936.0
90,0.18,899.0,536.0,936.0
91,0.182,899.0,535.0,935.0
92,0.184,900.0,535.0,934.0
93,0.186,900.0,535.0,932.0
94,0.188,900.0,535.0,932.0
95,0.19,900.0,535.0,934.0
96,0.192,900.0,535.0,934.0
97,0.194,900.0,535.0,935.0
98,0.196,900.0,534.0,935.0
99,0.198,900.0,534.0,936.0
100,0.2,900.0,534.0,938.0
101,0.202,900.0,534.0,934.0
102,0.204,899.0,535.0,933.0
103,0.206,899.0,535.0,933.0
104,0.208,899.0,535.0,933.0
105,0.21,900.0,535.0,933.0
106,0.212,900.0,535.0,933.0
107,0.214,900.0,535.0,933.0
108,0.216,899.0,535.0,935.0
109,0.218,899.0,535.0,938.0
110,0.22,900.0,535.0,937.0
111,0.222,899.0,534.0,936.0
112,0.224,899.0,534.0,934.0
113,0.226,899.0,534.0,931.0
114,0.228,900.0,534.0,928.0
115,0.23,899.0,534.0,926.0
116,0.232,899.0,535.0,929.0
117,0.234,899.0,535.0,933.0
118,0.236,899.0,535.0,935.0
119,0.238,899.0,535.0,936.0
120,0.24,899.0,535.0,936.0
121,0.242,899.0,535.0,935.0
122,0.244,899.0,534.0,935.0
123,0.246,899.0,534.0,933.0
124,0.248,900.0,534.0,931.0
125,0.25,900.0,534.0,931.0
126,0.252,900.0,534.0,930.0
127,0.254,900.0,534.0,930.0
128,0.256,900.0,535.0,931.0
129,0.258,900.0,535.0,931.0
130,0.26,900.0,535.0,930.0
131,0.262,900.0,535.0,930.0
132,0.264,900.0,535.0,929.0
133,0.266,900.0,534.0,928.0
134,0.268,901.0,534.0,929.0
135,0.27,901.0,533.0,929.0
136,0.272,901.0,533.0,928.0
137,0.274,901.0,533.0,927.0
138,0.276,901.0,534.0,927.0
139,0.278,901.0,535.0,928.0
140,0.28,904.0,537.0,928.0
141,0.282,910.0,543.0,929.0
142,0.284,920.0,553.0,929.0
143,0.286,933.0,566.0,929.0
144,0.288,947.0,582.0,928.0
145,0.29,961.0,599.0,925.0
146,0.292,972.0,615.0,924.0
147,0.294,981.0,627.0,924.0
148,0.296,984.0,637.0,921.0
149,0.298,985.0,645.0,917.0
150,0.3,985.0,651.0,916.0
151,0.302,985.0,654.0,913.0
152,0.304,988.0,658.0,910.0
153,0.306,994.0,661.0,914.0
154,0.308,1001.0,666.0,915.0
155,0.31,1008.0,674.0,916.0
156,0.312,1011.0,680.0,915.0
157,0.314,1011.0,683.0,915.0
158,0.316,1010.0,680.0,916.0
159,0.318,1006.0,675.0,916.0
160,0.32,1001.0,670.0,916.0
161,0.322,1000.0,666.0,917.0
162,0.324,1000.0,666.0,916.0
163,0.326,1002.0,668.0,915.0
164,0.328,1005.0,671.0,915.0
165,0.33,1008.0,675.0,912.0
166,0.332,1011.0,680.0,908.0
167,0.334,1013.0,683.0,908.0
168,0.336,1014.0,683.0,910.0
169,0.338,1013.0,683.0,911.0
170,0.34,1013.0,682.0,911.0
171,0.342,1012.0,682.0,911.0
172,0.344,1012.0,681.0,910.0
173,0.346,1012.0,680.0,910.0
174,0.348,1012.0,679.0,910.0
175,0.35,1012.0,679.0,910.0
176,0.352,1012.0,679.0,911.0
177,0.354,1012.0,679.0,911.0
178,0.356,1012.0,679.0,908.0
179,0.358,1011.0,679.0,910.0
180,0.36,1011.0,679.0,912.0
181,0.362,1011.0,679.0,912.0
182,0.364,1012.0,679.0,913.0
183,0.366,1012.0,678.0,916.0
184,0.368,1012.0,678.0,917.0
185,0.37,1013.0,678.0,915.0
186,0.372,1013.0,678.0,913.0
187,0.374,1013.0,678.0,912.0
188,0.376,1013.0,678.0,911.0
189,0.378,1013.0,678.0,911.0
190,0.38,1013.0,678.0,912.0
191,0.382,1013.0,679.0,913.0
192,0.384,1013.0,679.0,913.0
193,0.386,1013.0,679.0,912.0
194,0.388,1013.0,679.0,915.0
195,0.39,1014.0,679.0,916.0
196,0.392,1014.0,680.0,914.0
197,0.394,1014.0,680.0,913.0
198,0.396,1014.0,680.0,911.0
199,0.398,1014.0,681.0,911.0
200,0.4,1014.0,680.0,912.0
201,0.402,1014.0,680.0,914.0
202,0.404,1014.0,680.0,918.0
203,0.406,1014.0,679.0,919.0
204,0.408,1014.0,679.0,920.0
205,0.41,1014.0,677.0,926.0
206,0.412,1014.0,676.0,930.0
207,0.414,1014.0,676.0,930.0
208,0.416,1014.0,677.0,929.0
209,0.418,1014.0,677.0,929.0
210,0.42,1013.0,677.0,929.0
211,0.422,1013.0,677.0,931.0
212,0.424,1014.0,677.0,932.0
213,0.426,1013.0,677.0,930.0
214,0.428,1013.0,677.0,930.0
215,0.43,1013.0,678.0,931.0
216,0.432,1013.0,678.0,931.0
217,0.434,1013.0,679.0,930.0
218,0.436,1013.0,679.0,930.0
219,0.438,1013.0,679.0,932.0
220,0.44,1013.0,679.0,934.0
221,0.442,1013.0,679.0,932.0
222,0.444,1013.0,680.0,931.0
223,0.446,1013.0,679.0,932.0
224,0.448,1013.0,679.0,936.0
225,0.45,1013.0,679.0,937.0
226,0.452,1013.0,679.0,937.0
227,0.454,1013.0,679.0,938.0
228,0.456,1014.0,679.0,939.0
229,0.458,1014.0,679.0,939.0
230,0.46,1014.0,679.0,939.0
231,0.462,1014.0,679.0,939.0
232,0.464,1014.0,679.0,941.0
233,0.466,1013.0,679.0,943.0
234,0.468,1014.0,678.0,944.0
235,0.47,1014.0,678.0,945.0
236,0.472,1013.0,679.0,946.0
237,0.474,1013.0,679.0,946.0
238,0.476,1013.0,679.0,947.0
239,0.478,1013.0,679.0,947.0
240,0.48,1013.0,679.0,947.0
241,0.482,1013.0,678.0,948.0
242,0.484,1013.0,678.0,949.0
243,0.486,1012.8349,677.8934,948.9993
244,0.488,1012.3461,677.57764,948.99744
245,0.49,1011.5435,677.0592,948.9943
246,0.492,1010.4368,676.3444,948.99005
247,0.494,1009.0359,675.4395,948.98456
248,0.496,1007.3505,674.3509,948.978
249,0.498,1005.3905,673.0849,948.9704
250,0.5,1003.1657,671.6479,948.96173
251,0.502,1000.68585,670.04614,948.9521
252,0.504,997.9608,668.28595,948.94147
253,0.506,995.00037,666.3738,948.93
254,0.508,991.8144,664.3159,948.91754
255,0.51,988.4126,662.11865,948.90436
256,0.512,984.8048,659.7883,948.8903
257,0.514,981.00085,657.3313,948.8755
258,0.516,977.01056,654.7539,948.86
259,0.518,972.84375,652.0625,948.84375
260,0.52,968.5102,649.26337,948.8269
261,0.522,964.01965,646.3629,948.8094
262,0.524,959.382,643.3674,948.7914
263,0.526,954.6071,640.2832,948.77277
264,0.528,949.70465,637.11664,948.7537
265,0.53,944.6845,633.874,948.7342
266,0.532,939.55646,630.56177,948.71423
267,0.534,934.3304,627.18616,948.6939
268,0.536,929.016,623.75354,948.6732
269,0.538,923.6231,620.2702,948.6522
270,0.54,918.1616,616.7425,948.631
271,0.542,912.64124,613.1768,948.6095
272,0.544,907.07184,609.57947,948.5878
273,0.546,901.4632,605.9568,948.566
274,0.548,895.82513,602.31506,948.54407
275,0.55,890.1675,598.6607,948.52203
276,0.552,884.5,595.0,948.5
277,0.554,878.8325,591.3393,948.47797
278,0.556,873.17487,587.68494,948.45593
279,0.558,867.5368,584.0432,948.434
280,0.56,861.92816,580.42053,948.4122
281,0.562,856.35876,576.8232,948.3905
282,0.564,850.8384,573.2575,948.369
283,0.566,845.3769,569.7298,948.3478
284,0.568,839.984,566.24646,948.3268
285,0.57,834.6696,562.81384,948.3061
286,0.572,829.44354,559.43823,948.28577
287,0.574,824.3155,556.126,948.2658
288,0.576,819.29535,552.88336,948.2463
289,0.578,814.3929,549.7168,948.22723
290,0.58,809.618,546.6326,948.2086
291,0.582,804.98035,543.6371,948.1906
292,0.584,800.4898,540.73663,948.1731
293,0.586,796.15625,537.9375,948.15625
294,0.588,791.98944,535.2461,948.14
295,0.59,787.99915,532.6687,948.1245
296,0.592,784.1952,530.2117,948.1097
297,0.594,780.5874,527.88135,948.09564
298,0.596,777.1856,525.6841,948.08246
299,0.598,773.99963,523.6262,948.07
300,0.6,771.0392,521.71405,948.05853
301,0.602,768.31415,519.95386,948.0479
302,0.604,765.8343,518.3521,948.03827
303,0.606,763.6095,516.9151,948.0296
304,0.608,761.6495,515.6491,948.022
305,0.61,759.9641,514.5605,948.01544
306,0.612,758.5632,513.6556,948.00995
307,0.614,757.4565,512.9408,948.0057
308,0.616,756.6539,512.42236,948.00256
309,0.618,756.1651,512.1066,948.0007
310,0.62,756.0,512.0,948.0
311,0.622,756.0,512.0,948.0
312,0.624,756.0,512.0,951.0
313,0.626,756.0,511.0,955.0
314,0.628,757.0,511.0,957.0
315,0.63,757.0,511.0,958.0
316,0.632,757.0,511.0,960.0
317,0.634,757.0,510.0,964.0
318,0.636,757.0,510.0,968.0
319,0.638,757.0,509.0,969.0
320,0.64,757.0,509.0,967.0
321,0.642,758.0,509.0,966.0
322,0.644,758.0,509.0,965.0
323,0.646,758.0,510.0,966.0
324,0.648,757.0,510.0,967.0
325,0.65,757.0,510.0,967.0
326,0.652,756.0,510.0,968.0
327,0.654,756.0,510.0,970.0
328,0.656,757.0,509.0,970.0
329,0.658,756.0,509.0,968.0
330,0.66,756.0,509.0,969.0
331,0.662,756.0,509.0,971.0
332,0.664,756.0,509.0,971.0
333,0.666,756.0,509.0,971.0
334,0.668,756.0,509.0,973.0
335,0.67,755.0,509.0,973.0
336,0.672,754.0,509.0,972.0
337,0.674,755.0,510.0,972.0
338,0.676,755.0,510.0,972.0
339,0.678,756.0,510.0,973.0
340,0.68,757.0,510.0,980.0
341,0.682,757.0,510.0,980.0
342,0.684,757.0,510.0,982.0
343,0.686,758.0,511.0,986.0
344,0.688,758.0,511.0,984.0
345,0.69,758.0,511.0,982.0
346,0.692,758.0,511.0,981.0
347,0.694,757.0,512.0,980.0
348,0.696,758.0,512.0,979.0
349,0.698,758.0,512.0,978.0
350,0.7,759.0,511.0,977.0
351,0.702,758.0,511.0,976.0
352,0.704,758.0,511.0,974.0
353,0.706,758.0,511.0,973.0
354,0.708,758.0,511.0,973.0
355,0.71,758.0,512.0,971.0
356,0.712,758.0,512.0,966.0
357,0.714,758.0,512.0,963.0
358,0.716,757.0,513.0,962.0
359,0.718,757.0,513.0,964.0
360,0.72,758.0,514.0,964.0
361,0.722,757.0,514.0,964.0
362,0.724,757.0,514.0,967.0
363,0.726,757.0,514.0,966.0
364,0.728,756.0,515.0,963.0
365,0.73,756.0,515.0,961.0
366,0.732,755.0,516.0,961.0
367,0.734,755.0,516.0,961.0
368,0.736,755.0,516.0,962.0
369,0.738,755.0,516.0,964.0
370,0.74,755.0,516.0,964.0
371,0.742,755.0,516.0,964.0
372,0.744,756.0,516.0,964.0
373,0.746,757.0,516.0,966.0
374,0.748,757.0,516.0,967.0
375,0.75,758.0,516.0,969.0
376,0.752,758.0,516.0,972.0
377,0.754,758.0,516.0,972.0
378,0.756,758.0,516.0,973.0
379,0.758,758.0,515.0,973.0
380,0.76,758.0,515.0,973.0
381,0.762,758.0,515.0,973.0
382,0.764,757.0,515.0,972.0
383,0.766,757.0,514.0,971.0
384,0.768,757.0,515.0,973.0
385,0.77,757.0,515.0,973.0
386,0.772,757.0,514.0,972.0
387,0.774,757.0,514.0,973.0
388,0.776,757.0,514.0,974.0
389,0.778,757.0,515.0,974.0
390,0.78,757.0,515.0,972.0
391,0.782,756.0,515.0,974.0
392,0.784,756.0,515.0,978.0
393,0.786,756.0,515.0,981.0
394,0.788,756.0,515.0,979.0
395,0.79,756.0,515.0,978.0
396,0.792,756.0,514.0,977.0
397,0.794,755.0,514.0,974.0
398,0.796,755.0,514.0,974.0
399,0.798,756.0,514.0,979.0
400,0.8,756.0,514.0,980.0
401,0.802,756.0,514.0,976.0
402,0.804,756.0,514.0,976.0
403,0.806,756.0,514.0,979.0
404,0.808,757.0,515.0,981.0
405,0.81,757.0,515.0,981.0
406,0.812,757.0,514.0,980.0
407,0.814,756.0,513.0,979.0
408,0.816,756.0,513.0,978.0
409,0.818,756.0,514.0,977.0
410,0.82,756.0,514.0,976.0
411,0.822,756.0,515.0,979.0
412,0.824,756.0,515.0,982.0
413,0.826,756.0,514.0,982.0
414,0.828,756.0,514.0,981.0
415,0.83,756.0,513.0,980.0
416,0.832,756.0,513.0,979.0
417,0.834,756.0,513.0,978.0
418,0.836,756.0,513.0,975.0
419,0.838,756.0,514.0,976.0
420,0.84,756.0,514.0,980.0
421,0.842,756.0,514.0,981.0
422,0.844,756.0,514.0,981.0
423,0.846,756.0,513.0,981.0
424,0.848,756.0,513.0,979.0
425,0.85,756.0,513.0,979.0
426,0.852,756.0,513.0,981.0
427,0.854,756.0,513.0,979.0
428,0.856,756.0,513.0,978.0
429,0.858,756.0,513.0,978.0
430,0.86,756.0,513.0,977.0
431,0.862,756.0,513.0,980.0
432,0.864,757.0,513.0,983.0
433,0.866,757.0,514.0,982.0
434,0.868,757.0,514.0,982.0
435,0.87,757.0,513.0,982.0
436,0.872,756.0,513.0,982.0
437,0.874,756.0,513.0,979.0
438,0.876,756.0,513.0,981.0
439,0.878,757.0,513.0,983.0
440,0.88,757.0,513.0,984.0
441,0.882,757.0,513.0,984.0
442,0.884,757.0,513.0,981.0
443,0.886,757.0,513.0,980.0
444,0.888,757.0,513.0,983.0
445,0.89,757.0,513.0,986.0
446,0.892,757.0,513.0,987.0
447,0.894,757.0,513.0,986.0
448,0.896,757.0,513.0,990.0
449,0.898,758.0,512.0,992.0
450,0.9,758.0,512.0,989.0
451,0.902,758.0,512.0,989.0
452,0.904,758.0,512.0,989.0
453,0.906,757.0,512.0,988.0
454,0.908,757.0,512.0,987.0
455,0.91,757.0,513.0,989.0
456,0.912,757.0,513.0,991.0
457,0.914,757.0,513.0,993.0
458,0.916,757.0,513.0,993.0
459,0.918,757.0,513.0,990.0
460,0.92,757.0,512.0,991.0
461,0.922,757.0,512.0,993.0
462,0.924,757.0,512.0,993.0
463,0.926,758.0,512.0,992.0
464,0.928,757.0,512.0,992.0
465,0.93,757.0,512.0,992.0
466,0.932,757.0,512.0,993.0
467,0.934,757.0,512.0,996.0
468,0.936,758.0,513.0,998.0
469,0.938,757.0,513.0,999.0
470,0.94,757.0,512.0,999.0
471,0.942,757.0,512.0,997.0
472,0.944,757.0,512.0,996.0
473,0.946,757.0,512.0,994.0
474,0.948,757.0,512.0,993.0
475,0.95,757.0,512.0,995.0
476,0.952,757.0,512.0,998.0
477,0.954,756.0,512.0,999.0
478,0.956,756.0,513.0,999.0
479,0.958,756.0,513.0,999.0
480,0.96,756.0,513.0,999.0
481,0.962,757.0,513.0,999.0
482,0.964,757.0,513.0,1000.0
483,0.966,758.0,513.0,1004.0
484,0.968,758.0,513.0,1003.0
485,0.97,758.0,513.0,1004.0
486,0.972,759.0,512.0,1007.0
487,0.974,758.0,512.0,1011.0
488,0.976,758.0,512.0,1013.0
489,0.978,757.0,512.0,1011.0
490,0.98,757.0,512.0,1009.0
491,0.982,757.0,511.0,1009.0
492,0.984,757.0,511.0,1015.0
493,0.986,758.0,511.0,1020.0
494,0.988,758.0,511.0,1021.0
495,0.99,759.0,511.0,1017.0
496,0.992,758.0,511.0,1015.0
497,0.994,758.0,511.0,1014.0
498,0.996,757.0,511.0,1015.0
499,0.998,757.0,510.0,1020.0
500,1.0,758.0,510.0,1022.0
501,1.002,758.0,510.0,1024.0
502,1.004,758.0,511.0,1023.0
503,1.006,758.0,511.0,1019.0
504,1.008,757.0,511.0,1023.0
505,1.01,757.0,511.0,1028.0
506,1.012,758.0,511.0,1027.0
507,1.014,759.0,512.0,1026.0
508,1.016,759.0,512.0,1027.0
509,1.018,758.0,512.0,1031.0
510,1.02,758.0,512.0,1034.0
511,1.022,760.0,512.0,1036.0
512,1.024,761.0,512.0,1034.0
513,1.026,760.0,511.0,1030.0
514,1.028,759.0,511.0,1032.0
515,1.03,759.0,511.0,1037.0
516,1.032,761.0,511.0,1040.0
517,1.034,761.0,510.0,1041.0
518,1.036,761.0,510.0,1038.0
519,1.038,761.0,511.0,1036.0
520,1.04,760.0,511.0,1038.0
521,1.042,759.0,511.0,1042.0
522,1.044,759.0,511.0,1045.0
523,1.046,760.0,511.0,1048.0
524,1.048,762.0,511.0,1047.0
525,1.05,762.0,511.0,1044.0
526,1.052,761.0,511.0,1047.0
527,1.054,761.0,511.0,1053.0
528,1.056,761.0,511.0,1057.0
529,1.058,761.0,511.0,1054.0
530,1.06,761.0,511.0,1053.0
531,1.062,761.0,511.0,1055.0
532,1.064,761.0,511.0,1056.0
533,1.066,761.0,511.0,1059.0
534,1.068,761.0,511.0,1061.0
535,1.07,762.0,511.0,1062.0
536,1.072,762.0,511.0,1064.0
537,1.074,762.0,511.0,1068.0
538,1.076,762.0,512.0,1070.0
539,1.078,763.0,512.0,1071.0
540,1.08,763.0,512.0,1071.0
541,1.082,763.0,512.0,1070.0
542,1.084,763.0,512.0,1069.0
543,1.086,763.0,512.0,1072.0
544,1.088,763.0,512.0,1074.0
545,1.09,763.0,512.0,1074.0
546,1.092,763.0,512.0,1074.0
547,1.094,763.0,512.0,1075.0
548,1.096,762.0,512.0,1074.0
549,1.098,762.2264,511.9354,1074.1284
550,1.1,762.8994,511.74448,1074.5078
551,1.102,764.0101,511.43152,1075.1299
552,1.104,765.5492,511.0008,1075.9861
553,1.106,767.50775,510.4566,1077.0677
554,1.108,769.8766,509.8032,1078.3665
555,1.11,772.64667,509.04486,1079.8738
556,1.112,775.8089,508.1859,1081.581
557,1.114,779.3541,507.2306,1083.48
558,1.116,783.2733,506.18323,1085.5618
559,1.118,787.5574,505.04803,1087.8181
560,1.12,792.19714,503.82938,1090.2404
561,1.122,797.1836,502.5315,1092.8202
562,1.124,802.5076,501.15866,1095.5488
563,1.126,808.16016,499.71515,1098.418
564,1.128,814.132,498.2053,1101.4191
565,1.13,820.41425,496.63333,1104.5436
566,1.132,826.9976,495.00357,1107.7831
567,1.134,833.8731,493.32025,1111.1289
568,1.136,841.0317,491.5877,1114.5725
569,1.138,848.4641,489.8102,1118.1056
570,1.14,856.1614,487.992,1121.7196
571,1.142,864.1144,486.13742,1125.4059
572,1.144,872.3141,484.2507,1129.156
573,1.146,880.7513,482.33618,1132.9614
574,1.148,889.417,480.39807,1136.8137
575,1.15,898.30206,478.4407,1140.7042
576,1.152,907.3974,476.46835,1144.6246
577,1.154,916.6939,474.4853,1148.5663
578,1.156,926.18256,472.49582,1152.5206
579,1.158,935.8542,470.50418,1156.4794
580,1.16,945.6997,468.5147,1160.4337
581,1.162,955.7101,466.53165,1164.3754
582,1.164,965.87616,464.5593,1168.2958
583,1.166,976.18884,462.60193,1172.1863
584,1.168,986.6391,460.66382,1176.0386
585,1.17,997.2178,458.7493,1179.844
586,1.172,1007.91583,456.86258,1183.5941
587,1.174,1018.7241,455.008,1187.2804
588,1.176,1029.6335,453.1898,1190.8944
589,1.178,1040.6351,451.4123,1194.4275
590,1.18,1051.7197,449.67975,1197.8711
591,1.182,1062.8782,447.99643,1201.2169
592,1.184,1074.1013,446.36667,1204.4564
593,1.186,1085.3802,444.7947,1207.5809
594,1.188,1096.7058,443.28485,1210.582
595,1.19,1108.0688,441.84134,1213.4512
596,1.192,1119.4604,440.4685,1216.1798
597,1.194,1130.8712,439.17062,1218.7596
598,1.196,1142.2924,437.95197,1221.1819
599,1.198,1153.7146,436.81677,1223.4382
600,1.2,1165.1289,435.7694,1225.52
601,1.202,1176.5261,434.8141,1227.419
602,1.204,1187.8972,433.95514,1229.1262
603,1.206,1199.2332,433.1968,1230.6335
604,1.208,1210.5248,432.5434,1231.9323
605,1.21,1221.7631,431.9992,1233.0139
606,1.212,1232.9387,431.56848,1233.8701
607,1.214,1244.0428,431.25552,1234.4922
608,1.216,1255.0663,431.0646,1234.8716
609,1.218,1266.0,431.0,1235.0
610,1.22,1279.0,431.0,1235.0
611,1.222,1290.0,432.0,1235.0
612,1.224,1300.0,434.0,1234.0
613,1.226,1310.0,436.0,1235.0
614,1.228,1320.0,437.0,1239.0
615,1.23,1330.0,436.0,1242.0
616,1.232,1339.0,438.0,1240.0
617,1.234,1346.0,441.0,1239.0
618,1.236,1350.0,442.0,1244.0
619,1.238,1351.0,441.0,1247.0
620,1.24,1349.0,439.0,1252.0
621,1.242,1346.0,437.0,1250.0
622,1.244,1341.0,435.0,1245.0
623,1.246,1339.0,435.0,1244.0
624,1.248,1336.0,434.0,1242.0
625,1.25,1335.0,434.0,1244.0
626,1.252,1336.0,434.0,1249.0
627,1.254,1339.0,434.0,1252.0
628,1.256,1343.0,434.0,1250.0
629,1.258,1348.0,435.0,1248.0
630,1.26,1350.0,436.0,1247.0
631,1.262,1350.0,438.0,1247.0
632,1.264,1349.0,438.0,1251.0
633,1.266,1348.0,438.0,1252.0
634,1.268,1347.0,438.0,1253.0
635,1.27,1346.0,437.0,1254.0
636,1.272,1345.0,437.0,1258.0
637,1.274,1345.0,437.0,1260.0
638,1.276,1345.0,436.0,1259.0
639,1.278,1344.0,436.0,1260.0
640,1.28,1345.0,436.0,1256.0
641,1.282,1346.0,436.0,1250.0
642,1.284,1346.0,436.0,1249.0
643,1.286,1346.0,436.0,1249.0
644,1.288,1346.0,437.0,1249.0
645,1.29,1346.0,437.0,1248.0
646,1.292,1346.0,437.0,1248.0
647,1.294,1346.0,437.0,1249.0
648,1.296,1346.0,437.0,1250.0
649,1.298,1347.0,438.0,1251.0
650,1.3,1347.0,438.0,1253.0
651,1.302,1347.0,438.0,1254.0
652,1.304,1347.0,438.0,1254.0
653,1.306,1347.0,437.0,1254.0
654,1.308,1346.0,438.0,1254.0
655,1.31,1346.0,438.0,1254.0
656,1.312,1346.0,438.0,1256.0
657,1.314,1346.0,438.0,1256.0
658,1.316,1346.0,438.0,1257.0
659,1.318,1346.0,438.0,1256.0
660,1.32,1345.0,438.0,1257.0
661,1.322,1345.0,439.0,1259.0
662,1.324,1344.0,438.0,1258.0
663,1.326,1344.0,438.0,1258.0
664,1.328,1345.0,438.0,1258.0
665,1.33,1345.0,438.0,1259.0
666,1.332,1344.0,438.0,1260.0
667,1.334,1344.0,438.0,1259.0
668,1.336,1345.0,438.0,1255.0
669,1.338,1346.0,438.0,1256.0
670,1.34,1346.0,438.0,1259.0
671,1.342,1346.0,438.0,1259.0
672,1.344,1346.0,439.0,1259.0
673,1.346,1346.0,439.0,1258.0
674,1.348,1346.0,439.0,1257.0
675,1.35,1345.0,439.0,1257.0
676,1.352,1345.0,439.0,1256.0
677,1.354,1344.0,439.0,1256.0
678,1.356,1344.0,439.0,1253.0
679,1.358,1344.0,439.0,1251.0
680,1.36,1344.0,439.0,1253.0
681,1.362,1344.0,439.0,1252.0
682,1.364,1344.0,439.0,1251.0
683,1.366,1344.0,438.0,1250.0
684,1.368,1345.0,438.0,1249.0
685,1.37,1345.0,438.0,1251.0
686,1.372,1345.0,438.0,1252.0
687,1.374,1345.0,439.0,1253.0
688,1.376,1345.0,438.0,1256.0
689,1.378,1345.0,438.0,1257.0
690,1.38,1345.0,437.0,1258.0
691,1.382,1345.0,437.0,1258.0
692,1.384,1344.0,437.0,1256.0
693,1.386,1344.0,438.0,1254.0
694,1.388,1344.0,439.0,1253.0
695,1.39,1345.0,439.0,1251.0
696,1.392,1345.0,440.0,1249.0
697,1.394,1345.0,440.0,1248.0
698,1.396,1346.0,440.0,1248.0
699,1.398,1346.0,440.0,1247.0
700,1.4,1345.0,440.0,1245.0
701,1.402,1344.0,439.0,1245.0
702,1.404,1344.0,438.0,1245.0
703,1.406,1344.0,438.0,1246.0
704,1.408,1344.0,438.0,1248.0
705,1.41,1345.0,438.0,1248.0
706,1.412,1345.0,439.0,1246.0
707,1.414,1345.0,439.0,1245.0
708,1.416,1344.0,440.0,1243.0
709,1.418,1344.0,440.0,1240.0
710,1.42,1344.0,440.0,1239.0
711,1.422,1343.0,440.0,1239.0
712,1.424,1343.0,440.0,1238.0
713,1.426,1344.0,440.0,1238.0
714,1.428,1344.0,440.0,1238.0
715,1.43,1344.0,439.0,1238.0
716,1.432,1344.0,439.0,1237.0
717,1.434,1344.0,439.0,1235.0
718,1.436,1343.0,439.0,1233.0
719,1.438,1343.0,439.0,1234.0
720,1.44,1343.0,439.0,1234.0
721,1.442,1342.0,439.0,1237.0
722,1.444,1342.0,439.0,1236.0
723,1.446,1342.0,439.0,1237.0
724,1.448,1342.0,439.0,1236.0
725,1.45,1342.0,439.0,1234.0
726,1.452,1342.0,439.0,1230.0
727,1.454,1342.0,439.0,1227.0
728,1.456,1343.0,439.0,1226.0
729,1.458,1342.0,439.0,1224.0
730,1.46,1342.0,439.0,1222.0
731,1.462,1343.0,439.0,1218.0
732,1.464,1342.0,439.0,1218.0
733,1.466,1342.0,439.0,1218.0
734,1.468,1342.0,439.0,1218.0
735,1.47,1342.0,439.0,1217.0
736,1.472,1342.0,439.0,1215.0
737,1.474,1342.0,439.0,1213.0
738,1.476,1342.0,439.0,1210.0
739,1.478,1342.0,439.0,1206.0
740,1.48,1342.0,440.0,1206.0
741,1.482,1342.0,440.0,1207.0
742,1.484,1342.0,440.0,1206.0
743,1.486,1341.0,440.0,1203.0
